Year,Month,Day,DHI (w/m2),DNI (w/m2),Wind Speed (m/s),Relative Humidity (%),Pressure (mbar)
2015,12,9,28,4,0.4,91.61,1001
2015,12,10,24,53,0.4,96.58,1003
2015,12,11,26,3,0.2,99.99,999
2015,12,12,21,75,0.3,97.84,994
2015,12,13,16,241,0.4,86.02,1000
2015,12,14,25,3,0.2,88.67,1000
2015,12,15,19,40,0.7,99.17,980
2015,12,16,22,189,0.5,92.25,996
2015,12,17,34,29,0.3,89.58,1007
2015,12,18,25,5,0.2,100,983
2015,12,19,23,144,0.6,80.36,982
2015,12,20,19,231,0.6,65.94,1001
2015,12,21,27,1,0.3,88.36,1005
2015,12,22,26,25,0.3,99.88,1003
2015,12,23,25,26,0.3,99.19,1006
2015,12,24,28,3,0.4,99.77,1002
2015,12,25,22,157,0.2,98.59,1000
2015,12,26,15,254,0.3,86.53,1009
2015,12,27,16,87,0.3,89.76,1000
2015,12,28,33,73,0.5,79.91,1005
2015,12,29,16,87,0.3,74.32,1016
2015,12,30,33,56,0.4,84.96,1010
2015,12,31,25,94,0.3,92.21,998
