Year,Month,Day,DHI (w/m2),DNI (w/m2),Wind Speed (m/s),Relative Humidity (%),Pressure (mbar)
2018,6,3,55,457,1.6,6.98,966
2018,6,4,56,441,2.2,8.04,965
2018,6,5,65,418,1.9,14.01,965
2018,6,6,97,322,1.7,12.41,965
2018,6,7,54,447,1.8,10.99,966
2018,6,8,57,442,1.8,8.47,967
2018,6,9,54,443,2.5,8.83,965
2018,6,10,63,434,2.6,10.35,964
2018,6,11,50,463,1.5,7.80,964
2018,6,12,66,420,1.5,7.40,964
2018,6,13,116,256,1.7,9.93,964
2018,6,14,84,348,2.4,14.53,963
2018,6,15,119,64,2.9,29.15,964
2018,6,16,113,26,1.4,55.33,964
2018,6,17,65,411,3.2,34.60,966
2018,6,18,50,457,2.0,23.05,967
2018,6,19,51,460,1.8,17.54,967
2018,6,20,49,466,2.2,14.55,966
2018,6,21,53,454,2.3,14.14,966
2018,6,22,53,459,2.2,11.69,964
2018,6,23,67,404,2.7,17.08,964
2018,6,24,61,426,1.9,19.38,966
2018,6,25,51,452,1.8,14.22,967
2018,6,26,56,450,2.0,9.46,967
2018,6,27,51,451,2.1,10.62,966
2018,6,28,54,432,2.6,15.31,965
2018,6,29,51,439,2.1,18.65,965
2018,6,30,50,459,1.7,13.63,967
2018,7,1,51,460,1.8,12.73,968
2018,7,2,47,464,1.9,10.64,967
2018,7,3,53,437,2.6,11.93,966
2018,7,4,77,367,1.8,15.73,969
2018,7,5,60,406,2.3,18.78,970
2018,7,6,54,408,4.0,22.83,971
2018,7,7,54,393,2.1,18.61,968
2018,7,8,85,271,2.3,24.47,968
2018,7,9,90,205,2.3,51.28,971
2018,7,10,123,101,1.6,55.39,971
2018,7,11,91,252,1.5,59.06,969
2018,7,12,71,365,1.6,60.12,970
2018,7,13,65,361,1.4,44.53,970
2018,7,14,125,132,1.1,45.29,970
2018,7,15,102,90,1.6,48.93,969
2018,7,16,118,155,1.9,43.37,968
2018,7,17,82,302,1.8,47.15,969
2018,7,18,61,381,2.3,45.40,971
2018,7,19,61,383,2.5,39.52,969
2018,7,20,75,310,2.2,36.85,967
2018,7,21,60,308,2.0,35.53,969
2018,7,22,47,423,1.7,26.88,969
2018,7,23,58,393,1.9,22.88,967
2018,7,24,75,369,2.6,20.94,968
2018,7,25,76,329,2.3,20.34,968
2018,7,26,86,313,2.4,21.84,967
2018,7,27,100,299,2.1,28.07,967
2018,7,28,78,317,0.9,33.64,969
2018,7,29,84,237,2.4,42.69,970
2018,7,30,80,276,2.2,38.46,968
2018,7,31,86,272,1.6,40.76,968
2018,8,1,66,361,1.3,30.20,967
2018,8,2,80,327,2.0,34.37,967
2018,8,3,55,393,1.5,31.26,966
2018,8,4,52,402,1.6,24.13,965
2018,8,5,49,408,1.7,22.44,965
2018,8,6,53,401,2.0,17.52,965
2018,8,7,64,367,2.1,23.31,966
2018,8,8,113,254,1.8,42.31,969
2018,8,9,84,270,1.7,46.33,970
2018,8,10,99,273,1.5,50.81,971
2018,8,11,64,336,1.3,46.22,969
2018,8,12,61,347,1.5,45.38,969
2018,8,13,74,331,2.1,45.50,968
2018,8,14,70,335,2.0,39.12,966
2018,8,15,97,151,1.3,52.16,968
2018,8,16,94,252,1.6,49.71,971
2018,8,17,56,372,1.4,47.38,971
2018,8,18,68,344,1.8,39.65,970
2018,8,19,55,378,1.8,33.78,967
2018,8,20,79,326,2.1,30.42,967
2018,8,21,94,266,1.8,43.27,970
2018,8,22,83,305,1.6,47.49,970
2018,8,23,92,230,0.9,51.02,970
2018,8,24,79,310,1.2,51.29,968
2018,8,25,73,292,1.2,53.30,968
2018,8,26,53,369,1.6,42.48,968
2018,8,27,45,412,2.0,27.51,967
2018,8,28,46,403,1.5,23.99,967
2018,8,29,45,399,1.1,21.56,968
2018,8,30,75,284,1.3,27.32,969
2018,8,31,45,381,1.4,30.78,965
2018,9,1,92,262,1.8,29.53,964
2018,9,2,55,334,1.8,33.40,966
2018,9,3,46,383,1.2,34.35,967
2018,9,4,53,351,1.1,32.54,967
2018,9,5,50,370,1.2,27.87,968
2018,9,6,42,391,1.3,26.80,970
2018,9,7,43,382,1.7,26.08,969
2018,9,8,41,393,1.9,22.84,966
2018,9,9,51,359,2.0,31.32,966
2018,9,10,42,387,1.8,27.14,966
2018,9,11,38,402,2.0,20.81,965
2018,9,12,39,412,2.2,15.41,965
2018,9,13,39,405,1.3,11.20,967
2018,9,14,40,391,1.6,14.61,965
2018,9,15,57,314,2.0,17.41,964
2018,9,16,46,346,1.4,28.01,966
2018,9,17,40,371,1.5,23.78,965
2018,9,18,43,347,2.2,25.05,965
2018,9,19,45,13,1.6,56.23,965
2018,9,20,43,358,1.5,53.95,966
2018,9,21,44,352,1.3,32.36,969
2018,9,22,50,314,2.4,29.22,969
2018,9,23,41,364,2.7,26.80,966
2018,9,24,63,270,1.8,33.08,965
2018,9,25,41,344,1.5,27.25,967
2018,9,26,38,366,1.2,24.45,969
2018,9,27,41,366,1.7,17.62,967
2018,9,28,40,372,1.4,19.45,967
2018,9,29,35,371,1.7,25.15,967
2018,9,30,77,69,2.2,41.18,968
2018,10,1,71,12,1.7,78.68,969
2018,10,2,43,92,2.9,79.33,968
2018,10,3,74,227,1.2,71.72,968
2018,10,4,58,300,1.6,60.06,968
2018,10,5,38,359,1.2,45.67,967
2018,10,6,77,192,2.1,47.01,963
2018,10,7,81,153,2.1,65.01,962
2018,10,8,42,332,1.2,51.59,964
2018,10,9,39,354,1.5,44.04,965
2018,10,10,38,347,1.6,39.98,966
2018,10,11,81,141,2.3,56.72,966
2018,10,12,63,185,1.9,61.43,966
2018,10,13,36,59,2.1,76.70,966
2018,10,14,48,216,1.2,71.77,968
2018,10,15,41,322,2.4,50.42,970
2018,10,16,62,102,3.1,58.23,973
2018,10,17,37,338,3.1,50.50,974
2018,10,18,34,350,2.0,49.21,973
2018,10,19,33,349,2.4,46.51,972
2018,10,20,39,312,4.0,45.94,970
2018,10,21,51,279,4.5,44.39,969
2018,10,22,46,275,2.6,44.56,967
2018,10,23,58,179,1.9,57.91,967
2018,10,24,37,317,1.4,55.73,969
2018,10,25,36,319,1.2,46.02,970
2018,10,26,30,346,1.8,39.73,972
2018,10,27,30,348,2.0,36.26,972
2018,10,28,45,245,1.6,35.76,972
2018,10,29,64,184,1.3,40.67,970
2018,10,30,39,291,2.2,46.15,966
2018,10,31,38,318,1.9,36.91,969
2018,11,1,37,288,1.6,30.03,973
2018,11,2,27,339,1.7,39.20,973
2018,11,3,29,328,1.2,37.45,970
2018,11,4,52,238,1.6,30.94,970
2018,11,5,31,319,1.3,33.46,967
2018,11,6,31,313,1.4,37.01,968
2018,11,7,31,317,1.3,39.27,969
2018,11,8,35,297,1.7,40.90,969
2018,11,9,31,325,2.8,27.83,971
2018,11,10,33,306,2.1,43.37,970
2018,11,11,42,290,2.3,32.89,971
2018,11,12,28,353,3.3,27.00,980
2018,11,13,28,341,1.8,29.87,984
2018,11,14,58,106,2.0,33.55,980
2018,11,15,28,331,1.8,32.74,974
2018,11,16,31,300,1.6,30.77,971
2018,11,17,39,249,1.3,31.10,972
2018,11,18,37,267,1.2,34.11,973
2018,11,19,29,298,2.3,31.14,973
2018,11,20,56,174,2.2,27.94,971
2018,11,21,31,284,1.3,38.66,974
2018,11,22,60,41,1.3,53.46,974
2018,11,23,38,238,1.1,54.15,973
2018,11,24,29,292,1.2,46.10,968
2018,11,25,23,326,2.1,31.32,971
2018,11,26,27,302,2.3,30.73,974
2018,11,27,27,298,1.8,31.60,972
2018,11,28,27,294,1.6,35.65,968
2018,11,29,45,77,1.8,51.44,965
2018,11,30,47,161,2.0,73.33,966
2018,12,1,35,237,1.3,60.05,968
2018,12,2,42,172,1.6,55.87,969
2018,12,3,34,234,1.5,39.84,975
2018,12,4,62,91,3.0,34.29,973
2018,12,5,31,262,2.5,36.23,969
2018,12,6,26,1,1.0,69.59,972
2018,12,7,37,189,1.2,78.50,973
2018,12,8,26,292,1.4,60.93,978
2018,12,9,24,304,1.9,44.95,979
2018,12,10,56,103,2.7,36.28,974
2018,12,11,47,132,1.9,35.26,971
2018,12,12,34,229,1.7,49.03,973
2018,12,13,22,317,1.4,31.04,979
2018,12,14,51,115,2.5,32.61,977
2018,12,15,49,35,1.7,31.85,975
2018,12,16,46,134,1.7,32.46,976
2018,12,17,39,147,1.5,42.97,975
2018,12,18,26,279,1.5,43.33,975
2018,12,19,25,299,1.3,42.71,976
2018,12,20,22,305,1.6,36.68,975
2018,12,21,57,68,1.4,36.55,970
2018,12,22,28,265,1.2,35.38,972
2018,12,23,26,280,2.0,35.99,974
2018,12,24,26,269,1.4,37.96,970
2018,12,25,42,105,1.6,57.25,963
2018,12,26,32,248,1.5,63.22,966
2018,12,27,39,199,1.4,47.13,966
2018,12,28,26,288,1.3,44.09,970
2018,12,29,25,309,1.9,38.12,977
2018,12,30,26,287,1.8,36.05,972
2018,12,31,16,1,2.0,49.07,969
