Year,Month,Day,DHI (w/m2),DNI (w/m2),Wind Speed (m/s),Relative Humidity (%),Pressure (mbar)
2019,5,6,138,154,2.2,34.14,965
2019,5,7,80,268,1.7,43.41,968
2019,5,8,68,305,1.8,45.12,966
2019,5,9,109,288,2.5,37.55,963
2019,5,10,102,306,2.3,37.36,964
2019,5,11,59,363,1.1,43.03,967
2019,5,12,80,255,1.1,42.92,968
2019,5,13,52,420,1.6,36.33,969
2019,5,14,59,407,1.5,27.12,968
2019,5,15,91,335,2.1,25.41,966
2019,5,16,88,307,4.3,27.42,964
2019,5,17,67,401,2.8,30.27,966
2019,5,18,67,397,1.2,22.76,967
2019,5,19,141,45,2.9,28.30,964
2019,5,20,105,244,3.4,36.90,964
2019,5,21,62,411,3.7,35.41,963
2019,5,22,136,198,2.8,41.81,961
2019,5,23,64,408,1.9,41.75,968
2019,5,24,48,467,1.7,26.12,967
2019,5,25,51,456,1.9,18.78,965
2019,5,26,59,428,3.2,25.71,965
2019,5,27,52,395,3.2,33.27,967
2019,5,28,81,398,1.5,23.24,965
2019,5,29,52,434,1.3,23.67,964
2019,5,30,57,429,1.4,21.74,965
2019,5,31,58,433,2.1,17.80,965
2019,6,1,57,430,2.3,19.42,964
2019,6,2,85,325,1.8,22.32,965
2019,6,3,55,436,1.8,18.98,965
2019,6,4,66,402,1.7,17.32,966
2019,6,5,53,439,2.2,17.86,967
2019,6,6,59,424,2.3,17.90,967
2019,6,7,64,400,2.3,22.83,965
2019,6,8,51,457,1.4,18.78,967
2019,6,9,93,366,1.5,13.27,969
2019,6,10,61,409,2.5,16.97,970
2019,6,11,77,379,2.6,22.35,970
2019,6,12,69,370,1.9,12.06,966
2019,6,13,143,132,1.5,14.53,964
2019,6,14,56,443,3.0,13.32,964
2019,6,15,60,432,1.6,12.40,965
2019,6,16,58,425,2.1,14.59,964
2019,6,17,60,422,2.2,15.59,964
2019,6,18,53,453,2.0,14.70,967
2019,6,19,57,449,1.8,10.07,968
2019,6,20,58,438,2.6,12.58,965
2019,6,21,56,432,3.5,18.80,963
2019,6,22,63,423,2.8,23.23,965
2019,6,23,56,443,1.8,15.58,967
2019,6,24,58,445,1.7,10.90,965
2019,6,25,83,394,2.1,11.11,965
2019,6,26,74,393,2.3,14.17,968
2019,6,27,51,464,1.8,10.40,969
2019,6,28,55,423,1.9,8.56,968
2019,6,29,89,320,2.5,12.75,967
2019,6,30,112,296,2.2,18.05,967
2019,7,1,51,441,2.3,13.41,966
2019,7,2,48,455,2.4,13.76,965
2019,7,3,51,443,2.8,15.06,964
2019,7,4,50,455,2.2,11.93,966
2019,7,5,46,464,1.7,12.81,969
2019,7,6,53,430,1.7,13.45,969
2019,7,7,81,295,2.5,12.20,967
2019,7,8,54,448,2.7,11.13,968
2019,7,9,49,447,1.6,11.56,969
2019,7,10,67,395,1.9,11.06,969
2019,7,11,94,288,2.4,14.56,967
2019,7,12,105,170,1.1,16.87,965
2019,7,13,61,398,2.1,20.00,966
2019,7,14,69,342,2.2,22.80,968
2019,7,15,52,424,2.0,19.77,966
2019,7,16,53,422,2.6,14.25,964
2019,7,17,121,275,2.4,22.32,967
2019,7,18,82,345,2.5,20.34,967
2019,7,19,112,242,2.2,15.85,966
2019,7,20,46,445,2.3,12.89,966
2019,7,21,51,410,2.7,24.05,967
2019,7,22,128,147,2.6,26.64,969
2019,7,23,66,337,2.5,41.32,970
2019,7,24,76,287,1.7,45.52,970
2019,7,25,62,356,2.0,36.75,968
2019,7,26,57,367,2.3,28.14,969
2019,7,27,61,369,2.4,21.69,968
2019,7,28,77,309,2.1,20.10,967
2019,7,29,126,187,2.4,21.80,967
2019,7,30,62,275,2.1,34.33,968
2019,7,31,127,94,1.5,63.33,969
2019,8,1,56,381,1.0,42.00,969
2019,8,2,62,361,1.5,31.82,967
2019,8,3,88,229,1.8,29.22,966
2019,8,4,60,371,2.0,34.68,967
2019,8,5,74,331,3.6,33.04,967
2019,8,6,79,38,1.7,32.68,968
2019,8,7,91,243,1.5,32.91,967
2019,8,8,59,350,1.8,28.93,966
2019,8,9,128,119,1.7,29.20,967
2019,8,10,95,191,2.1,28.68,967
2019,8,11,54,368,1.8,40.51,968
2019,8,12,41,441,1.5,18.12,969
2019,8,13,41,442,1.6,13.57,969
2019,8,14,42,440,1.8,12.50,968
2019,8,15,42,441,1.9,11.30,967
2019,8,16,48,408,2.3,21.29,966
2019,8,17,47,417,1.4,23.25,965
2019,8,18,122,220,1.3,17.63,966
2019,8,19,42,431,1.5,14.43,967
2019,8,20,44,424,1.7,10.76,966
2019,8,21,45,425,2.3,10.27,964
2019,8,22,48,395,2.0,17.74,964
2019,8,23,51,385,1.7,28.72,966
2019,8,24,52,366,2.3,32.59,969
2019,8,25,51,375,2.6,36.00,969
2019,8,26,55,360,2.3,31.81,966
2019,8,27,46,388,2.5,26.29,965
2019,8,28,51,365,2.0,25.33,968
2019,8,29,49,373,2.0,44.30,969
2019,8,30,47,384,1.8,28.07,967
2019,8,31,51,377,1.8,29.55,967
2019,9,1,52,319,1.6,32.95,969
2019,9,2,50,363,2.1,42.94,969
2019,9,3,50,369,1.7,30.03,966
2019,9,4,49,365,1.9,27.77,966
2019,9,5,54,356,1.6,26.12,969
2019,9,6,60,315,1.8,29.12,969
2019,9,7,75,282,2.3,26.67,966
2019,9,8,70,312,2.5,30.37,965
2019,9,9,54,344,1.5,35.49,966
2019,9,10,86,224,2.8,37.91,966
2019,9,11,47,368,1.6,36.11,969
2019,9,12,41,400,1.4,23.98,969
2019,9,13,56,323,1.7,16.17,968
2019,9,14,86,218,2.7,31.57,970
2019,9,15,52,306,1.4,38.46,968
2019,9,16,118,107,1.9,40.95,968
2019,9,17,47,345,1.7,45.97,968
2019,9,18,38,383,2.0,26.72,967
2019,9,19,36,399,2.6,18.62,964
2019,9,20,40,392,2.1,16.79,965
2019,9,21,41,387,1.6,17.52,967
2019,9,22,38,390,1.4,16.94,968
2019,9,23,67,189,1.1,59.01,969
2019,9,24,56,292,1.5,62.20,968
2019,9,25,101,110,1.5,56.28,967
2019,9,26,63,137,1.4,62.40,969
2019,9,27,46,315,1.2,58.90,965
2019,9,28,41,353,2.0,47.76,962
2019,9,29,38,363,2.3,46.07,963
2019,9,30,35,394,1.6,30.36,964
2019,10,1,39,382,1.9,27.91,965
2019,10,2,35,388,1.4,30.47,968
2019,10,3,38,367,1.6,32.01,968
2019,10,4,35,366,1.5,34.75,969
2019,10,5,36,372,1.5,31.79,971
2019,10,6,38,358,1.5,27.76,971
2019,10,7,36,372,2.5,25.19,969
2019,10,8,38,363,1.7,26.61,965
2019,10,9,37,359,2.1,31.04,963
2019,10,10,45,339,1.9,29.57,966
2019,10,11,39,365,2.6,17.77,969
2019,10,12,40,342,2.3,25.50,967
2019,10,13,37,355,1.5,26.15,967
2019,10,14,44,295,1.4,38.70,967
2019,10,15,38,342,1.3,32.84,970
2019,10,16,44,314,2.9,21.92,968
2019,10,17,39,329,3.3,26.99,963
2019,10,18,39,335,1.9,31.83,965
2019,10,19,39,341,1.5,21.98,967
2019,10,20,33,358,1.8,19.96,967
2019,10,21,35,336,2.2,17.95,971
2019,10,22,31,361,2.2,19.91,972
2019,10,23,38,326,1.8,21.68,968
2019,10,24,32,363,3.4,14.29,972
2019,10,25,32,356,2.6,14.55,974
2019,10,26,36,338,1.5,17.03,967
2019,10,27,40,310,3.1,24.14,963
2019,10,28,31,365,1.6,24.57,968
2019,10,29,35,340,1.9,15.41,967
2019,10,30,32,358,3.9,11.30,975
2019,10,31,29,380,2.9,9.67,976
2019,11,1,30,360,1.8,11.47,975
2019,11,2,33,321,3.3,13.35,973
2019,11,3,44,268,1.8,18.68,970
2019,11,4,33,315,1.5,21.52,970
2019,11,5,31,316,1.4,23.59,971
2019,11,6,41,269,1.5,29.91,969
2019,11,7,32,302,1.6,35.01,973
2019,11,8,43,269,2.6,27.53,974
2019,11,9,64,165,2.2,28.11,972
2019,11,10,39,259,1.3,37.95,969
2019,11,11,35,293,1.4,31.53,971
2019,11,12,33,305,3.0,27.94,974
2019,11,13,32,309,1.5,29.74,971
2019,11,14,35,291,1.3,23.43,973
2019,11,15,45,231,2.1,20.30,972
2019,11,16,65,117,1.6,22.42,970
2019,11,17,30,303,2.2,20.53,971
2019,11,18,31,302,1.7,16.83,969
2019,11,19,45,40,2.7,46.17,964
2019,11,20,43,27,3.8,84.82,961
2019,11,21,35,94,1.5,80.06,969
2019,11,22,31,283,1.1,67.50,975
2019,11,23,37,270,2.5,44.94,974
2019,11,24,42,204,2.1,36.92,972
2019,11,25,46,218,2.3,43.30,964
2019,11,26,24,331,1.4,33.21,967
2019,11,27,58,140,2.3,48.66,963
2019,11,28,50,83,4.7,62.05,962
2019,11,29,37,170,4.3,73.35,965
2019,11,30,25,309,1.1,58.60,975
2019,12,1,23,318,2.2,46.46,974
2019,12,2,59,114,1.6,49.32,974
2019,12,3,58,98,1.1,50.13,973
2019,12,4,45,126,1.7,69.94,971
2019,12,5,30,259,0.9,67.59,974
2019,12,6,56,130,1.3,58.95,976
2019,12,7,59,41,1.5,59.26,975
2019,12,8,20,151,1.2,86.32,971
2019,12,9,31,212,1.5,73.54,970
2019,12,10,24,306,1.7,49.54,977
2019,12,11,38,217,1.3,53.23,976
2019,12,12,38,215,1.2,52.96,977
2019,12,13,26,288,1.2,49.80,974
2019,12,14,33,220,1.4,55.17,966
2019,12,15,26,290,2.3,63.29,968
2019,12,16,24,304,2.1,41.91,977
2019,12,17,20,350,2.8,34.15,981
2019,12,18,26,305,4.0,31.42,974
2019,12,19,25,302,1.7,40.03,973
2019,12,20,23,316,2.1,38.01,979
2019,12,21,30,248,2.4,32.47,978
2019,12,22,57,108,2.5,34.41,972
2019,12,23,26,1,2.3,50.48,968
2019,12,24,27,22,1.6,82.88,965
2019,12,25,43,107,1.2,76.35,969
2019,12,26,48,57,1.9,70.48,967
2019,12,27,19,7,1.9,79.71,967
2019,12,28,31,270,2.6,60.69,970
2019,12,29,26,277,1.4,48.21,976
2019,12,30,58,22,2.3,56.68,971
2019,12,31,56,54,2.1,61.59,969
