Year,Month,Day,DHI (w/m2),DNI (w/m2),Wind Speed (m/s),Relative Humidity (%),Pressure (mbar)
2016,4,13,48,405,1.2,36.83,970
2016,4,14,53,394,2.2,31.44,961
2016,4,15,61,382,4.2,30.01,960
2016,4,16,54,405,2.3,30.12,963
2016,4,17,48,421,2.2,28.14,970
2016,4,18,47,435,2.6,22.28,970
2016,4,19,60,374,1.9,19.56,968
2016,4,20,54,407,1.5,16.37,965
2016,4,21,69,382,1.5,14.31,962
2016,4,22,56,399,2.2,17.20,962
2016,4,23,63,391,2.8,21.00,961
2016,4,24,56,411,2.0,17.27,960
2016,4,25,74,367,4.3,30.73,960
2016,4,26,62,383,2.1,27.70,960
2016,4,27,77,346,1.8,24.50,960
2016,4,28,66,385,3.2,35.71,960
2016,4,29,65,332,2.4,36.52,960
2016,4,30,78,131,2.4,45.81,960
2016,5,1,98,268,1.0,49.09,962
2016,5,2,63,391,2.0,30.20,970
2016,5,3,55,417,2.1,25.45,966
2016,5,4,60,404,3.4,17.51,962
2016,5,5,73,379,3.6,20.15,960
2016,5,6,92,311,3.5,40.29,960
2016,5,7,69,340,1.5,48.30,964
2016,5,8,91,347,1.7,37.89,960
2016,5,9,54,422,1.7,32.14,963
2016,5,10,54,425,1.6,25.07,965
2016,5,11,61,406,1.3,20.29,970
2016,5,12,52,433,2.0,16.84,970
2016,5,13,61,399,1.9,15.99,966
2016,5,14,79,345,2.4,26.76,961
2016,5,15,65,394,3.1,28.37,960
2016,5,16,65,396,2.1,29.04,960
2016,5,17,66,363,2.0,26.69,960
2016,5,18,93,237,1.6,41.38,964
2016,5,19,53,424,1.9,31.82,963
2016,5,20,61,403,3.8,25.40,960
2016,5,21,58,418,3.5,27.04,961
2016,5,22,56,422,2.4,21.81,963
2016,5,23,56,430,1.8,17.95,960
2016,5,24,62,407,2.5,23.26,963
2016,5,25,75,383,2.8,19.37,966
2016,5,26,62,412,1.9,25.83,964
2016,5,27,64,406,1.6,18.36,961
2016,5,28,65,407,1.7,16.92,960
2016,5,29,55,436,2.4,17.72,964
2016,5,30,62,423,1.7,16.37,964
2016,5,31,61,414,2.0,12.91,960
2016,6,1,72,382,2.3,15.21,960
2016,6,2,61,417,2.0,12.11,965
2016,6,3,71,398,2.2,10.49,963
2016,6,4,72,385,2.6,10.45,960
2016,6,5,78,371,2.0,8.44,960
2016,6,6,63,415,2.3,9.41,960
2016,6,7,54,437,1.7,13.49,960
2016,6,8,72,376,1.9,18.23,960
2016,6,9,65,384,2.4,25.29,962
2016,6,10,127,191,2.0,35.54,965
2016,6,11,92,258,2.3,38.73,964
2016,6,12,62,411,2.6,22.65,968
2016,6,13,53,439,2.1,19.92,966
2016,6,14,54,443,2.0,15.49,963
2016,6,15,56,441,2.7,15.56,962
2016,6,16,55,440,2.1,16.55,965
2016,6,17,54,457,1.4,11.53,970
2016,6,18,51,457,2.1,9.38,970
2016,6,19,61,422,2.4,10.55,962
2016,6,20,73,362,3.5,12.83,961
2016,6,21,91,323,2.1,18.68,965
2016,6,22,73,366,2.2,19.68,961
2016,6,23,73,312,1.8,20.35,962
2016,6,24,63,399,1.9,18.96,962
2016,6,25,64,389,1.5,17.86,962
2016,6,26,134,231,1.6,19.76,965
2016,6,27,110,243,1.9,29.89,965
2016,6,28,64,383,2.3,25.41,963
2016,6,29,98,322,2.1,36.30,965
2016,6,30,144,103,1.8,55.04,965
2016,7,1,64,361,1.8,52.37,965
2016,7,2,55,407,1.6,44.42,968
2016,7,3,60,402,1.5,31.01,968
2016,7,4,51,417,1.8,26.85,966
2016,7,5,52,430,1.8,19.83,963
2016,7,6,53,419,2.3,20.89,965
2016,7,7,55,413,1.9,23.52,965
2016,7,8,51,435,1.7,17.57,966
2016,7,9,50,429,1.8,16.44,966
2016,7,10,54,423,2.5,15.60,961
2016,7,11,49,442,2.5,12.61,960
2016,7,12,49,444,2.1,12.67,960
2016,7,13,50,430,1.6,14.57,967
2016,7,14,50,422,2.1,17.64,966
2016,7,15,57,406,2.2,18.03,963
2016,7,16,62,381,2.0,20.49,963
2016,7,17,135,130,2.1,27.81,965
2016,7,18,62,301,1.4,27.99,970
2016,7,19,85,300,1.1,33.57,968
2016,7,20,78,282,1.8,36.19,968
2016,7,21,55,389,1.6,28.12,966
2016,7,22,71,348,2.1,25.48,964
2016,7,23,59,383,2.9,29.82,962
2016,7,24,80,331,2.9,32.39,963
2016,7,25,67,359,1.3,30.90,965
2016,7,26,59,382,1.5,30.48,960
2016,7,27,60,372,2.4,27.94,962
2016,7,28,69,371,1.7,30.53,963
2016,7,29,70,354,2.6,32.16,960
2016,7,30,87,314,2.2,46.58,962
2016,7,31,76,277,2.1,47.59,963
2016,8,1,85,290,1.5,60.32,969
2016,8,2,66,211,0.8,59.56,970
2016,8,3,102,220,1.4,63.56,968
2016,8,4,91,246,0.9,59.16,962
2016,8,5,106,137,1.1,57.65,960
2016,8,6,50,401,1.2,43.35,960
2016,8,7,48,402,2.0,35.82,960
2016,8,8,49,409,1.8,25.10,960
2016,8,9,67,291,1.9,46.05,960
2016,8,10,67,349,1.2,62.47,965
2016,8,11,67,307,1.3,66.24,970
2016,8,12,50,389,1.8,44.04,966
2016,8,13,52,391,1.8,36.21,962
2016,8,14,50,397,2.4,37.67,965
2016,8,15,54,373,1.8,29.74,963
2016,8,16,57,371,1.8,30.02,963
2016,8,17,63,288,2.7,28.33,965
2016,8,18,63,301,2.8,35.03,963
2016,8,19,56,369,2.2,35.28,961
2016,8,20,87,235,1.8,41.71,963
2016,8,21,67,333,1.5,46.17,963
2016,8,22,75,301,1.8,45.74,965
2016,8,23,87,234,1.5,50.05,970
2016,8,24,62,336,1.5,42.02,969
2016,8,25,63,345,1.2,38.23,965
2016,8,26,72,307,1.2,38.83,964
2016,8,27,56,370,1.2,33.33,965
2016,8,28,49,384,1.2,29.36,969
2016,8,29,41,416,1.7,24.20,965
2016,8,30,48,378,1.9,27.46,963
2016,8,31,44,383,2.1,35.41,963
2016,9,1,90,223,1.7,43.21,965
2016,9,2,53,357,1.4,41.66,963
2016,9,3,47,387,2.5,26.53,960
2016,9,4,46,401,2.5,19.32,960
2016,9,5,42,411,2.0,17.55,960
2016,9,6,49,358,1.9,24.95,960
2016,9,7,116,35,1.6,58.18,970
2016,9,8,54,336,1.9,54.46,970
2016,9,9,47,366,1.5,38.41,968
2016,9,10,49,355,1.4,27.51,970
2016,9,11,44,372,1.7,27.98,968
2016,9,12,61,292,2.2,37.51,963
2016,9,13,128,91,3.4,44.33,963
2016,9,14,41,383,2.2,32.60,969
2016,9,15,39,403,1.5,18.71,965
2016,9,16,41,395,1.5,14.96,963
2016,9,17,42,388,1.5,14.80,968
2016,9,18,41,383,1.7,13.31,969
2016,9,19,72,232,2.7,26.34,970
2016,9,20,106,42,1.7,46.88,970
2016,9,21,57,289,2.3,48.05,965
2016,9,22,86,110,2.5,67.59,960
2016,9,23,65,324,1.9,28.21,965
2016,9,24,38,389,1.9,23.43,970
2016,9,25,36,388,2.1,22.68,970
2016,9,26,97,100,3.3,34.37,970
2016,9,27,89,208,2.7,41.58,968
2016,9,28,72,261,2.5,43.99,970
2016,9,29,78,194,1.3,50.85,970
2016,9,30,44,317,1.3,48.99,970
2016,10,1,43,337,1.5,40.34,968
2016,10,2,92,117,2.1,54.21,965
2016,10,3,38,371,2.1,45.59,960
2016,10,4,36,370,1.3,25.64,960
2016,10,5,42,346,1.7,31.89,961
2016,10,6,36,367,1.0,31.16,965
2016,10,7,35,369,2.0,25.53,966
2016,10,8,46,308,2.9,41.58,968
2016,10,9,41,328,2.1,40.65,970
2016,10,10,39,337,1.6,28.24,970
2016,10,11,35,352,1.7,26.64,970
2016,10,12,61,269,1.3,26.04,969
2016,10,13,34,361,1.2,21.55,970
2016,10,14,34,358,1.3,18.93,967
2016,10,15,32,362,1.3,19.42,967
2016,10,16,60,268,1.4,24.83,965
2016,10,17,34,345,1.7,34.18,961
2016,10,18,34,336,1.4,39.90,963
2016,10,19,36,342,1.7,27.14,970
2016,10,20,33,354,3.3,16.96,970
2016,10,21,36,334,2.6,24.83,965
2016,10,22,38,316,2.1,24.10,965
2016,10,23,37,307,1.3,27.08,970
2016,10,24,86,94,1.2,32.39,970
2016,10,25,38,308,1.3,38.27,970
2016,10,26,31,334,1.6,34.59,970
2016,10,27,65,195,2.4,27.19,966
2016,10,28,59,158,2.0,26.91,968
2016,10,29,31,322,1.3,26.25,970
2016,10,30,66,190,2.0,29.77,970
2016,10,31,46,236,1.9,40.56,965
2016,11,1,34,315,1.6,32.97,965
2016,11,2,34,313,1.3,27.36,970
2016,11,3,65,86,3.4,56.51,970
2016,11,4,35,296,1.4,66.11,970
2016,11,5,33,296,1.2,54.66,970
2016,11,6,30,314,1.3,50.60,970
2016,11,7,36,285,1.4,45.25,970
2016,11,8,29,319,3.4,33.21,970
2016,11,9,26,342,2.8,30.02,971
2016,11,10,26,331,2.6,36.42,970
2016,11,11,26,328,2.2,38.76,970
2016,11,12,32,299,1.9,36.30,970
2016,11,13,27,325,1.6,34.43,970
2016,11,14,26,331,1.9,28.27,970
2016,11,15,26,332,1.9,25.73,970
2016,11,16,59,64,1.6,26.05,961
2016,11,17,24,343,2.0,28.12,967
2016,11,18,25,344,2.3,17.14,970
2016,11,19,32,301,3.5,21.96,970
2016,11,20,38,7,2.3,35.78,970
2016,11,21,31,179,2.4,68.38,965
2016,11,22,29,301,1.0,57.51,970
2016,11,23,25,324,1.6,44.02,970
2016,11,24,32,314,3.3,32.51,970
2016,11,25,29,308,3.2,29.11,970
2016,11,26,40,38,2.9,44.78,968
2016,11,27,36,226,2.4,74.37,965
2016,11,28,58,64,1.1,72.36,964
2016,11,29,24,334,1.4,49.41,968
2016,11,30,24,328,1.5,36.80,970
2016,12,1,30,282,1.2,36.86,966
2016,12,2,50,129,1.3,40.14,961
2016,12,3,24,311,2.5,42.84,968
2016,12,4,23,329,1.5,31.13,970
2016,12,5,37,239,1.3,33.26,968
2016,12,6,61,103,1.6,61.81,966
2016,12,7,52,117,1.0,62.38,970
2016,12,8,29,270,1.2,48.03,972
2016,12,9,34,237,1.6,51.81,974
2016,12,10,32,257,1.4,53.73,970
2016,12,11,37,224,1.0,55.02,970
2016,12,12,34,237,1.1,55.14,970
2016,12,13,33,228,1.3,59.11,970
2016,12,14,38,204,1.3,59.83,970
2016,12,15,48,97,1.4,43.34,970
2016,12,16,41,172,2.5,71.16,963
2016,12,17,27,302,2.5,49.41,968
2016,12,18,22,330,2.2,33.53,971
2016,12,19,24,300,3.4,37.41,976
2016,12,20,36,225,1.9,42.12,975
2016,12,21,48,14,1.9,67.52,970
2016,12,22,35,67,2.1,93.28,970
2016,12,23,43,26,0.8,86.28,970
2016,12,24,29,21,3.2,85.29,960
2016,12,25,27,256,1.5,72.08,969
2016,12,26,24,299,2.0,52.78,973
2016,12,27,22,309,2.0,49.04,972
2016,12,28,55,119,2.0,49.50,970
2016,12,29,23,299,3.6,47.18,971
2016,12,30,35,241,2.0,59.63,967
2016,12,31,31,261,1.5,73.73,965
