Year,Month,Day,DHI (w/m2),DNI (w/m2),Wind Speed (m/s),Relative Humidity (%),Pressure (mbar)
2018,5,23,88,276,4,82.8,1017
2018,5,24,133,71,2.8,84.6,1017
2018,5,25,64,2,4.3,87.3,1015
2018,5,26,64,2,6.3,88.6,1012
2018,5,27,142,57,8.1,93.2,1010
2018,5,28,142,34,6.9,91.8,1012
2018,5,29,141,90,4.3,85.3,1014
2018,5,30,119,135,3.8,87,1015
2018,5,31,135,115,3.3,87.5,1016
2018,6,1,127,207,2.3,74.8,1015
2018,6,2,87,289,1.6,73.5,1015
2018,6,3,69,350,2.6,76.1,1015
2018,6,4,59,378,3.2,79.5,1015
2018,6,5,75,328,4.1,78.8,1014
2018,6,6,74,324,3.1,75.1,1013
2018,6,7,103,98,2.8,81.8,1016
2018,6,8,82,150,3.4,79.6,1019
2018,6,9,71,68,2.4,82.3,1018
2018,6,10,133,68,2.2,81.5,1017
2018,6,11,100,123,2.6,82,1016
2018,6,12,101,127,3,84.5,1017
2018,6,13,126,60,2.7,82.2,1018
2018,6,14,83,90,1.5,80.6,1017
2018,6,15,113,143,1.7,82.3,1017
2018,6,16,108,182,2.4,79.1,1017
2018,6,17,131,117,2.6,75.9,1018
2018,6,18,113,153,2.4,76.7,1017
2018,6,19,118,194,2.5,75.6,1015
2018,6,20,88,296,1.6,71.6,1013
2018,6,21,86,281,2.7,75.9,1013
2018,6,22,121,179,2.1,73.9,1015
2018,6,23,96,181,1.4,77.2,1016
2018,6,24,104,239,2.3,79.5,1016
2018,6,25,107,253,3,78.2,1018
2018,6,26,78,329,2.3,76.4,1018
2018,6,27,113,238,1.5,71.2,1017
2018,6,28,105,217,1.3,78.3,1017
2018,6,29,96,175,1.9,79.2,1017
2018,6,30,108,84,3.3,80.8,1017
2018,7,1,107,250,2.2,76.8,1016
2018,7,2,102,250,1.9,72.3,1015
2018,7,3,126,187,2.7,75.4,1015
2018,7,4,72,131,2,75.2,1017
2018,7,5,77,142,3,77.8,1018
2018,7,6,126,188,2.9,74.8,1019
2018,7,7,126,178,1.5,72.2,1018
2018,7,8,104,264,3.1,76.9,1019
2018,7,9,121,218,2.4,73.4,1019
2018,7,10,112,141,1.8,74.8,1017
2018,7,11,121,148,1.8,78.1,1016
2018,7,12,126,108,1.9,77.3,1018
2018,7,13,75,259,1.8,75.3,1019
2018,7,14,110,208,2.1,68.8,1018
2018,7,15,112,250,1.6,65.2,1017
2018,7,16,135,167,2.5,75.5,1018
2018,7,17,125,196,2.4,75.7,1018
2018,7,18,103,190,2.3,74.6,1017
2018,7,19,65,337,2.5,71.4,1015
2018,7,20,111,186,3.2,76.5,1016
2018,7,21,81,324,3.5,71.2,1015
2018,7,22,138,138,3.4,75.2,1013
2018,7,23,95,146,4.7,83.4,1012
2018,7,24,127,109,4.1,82,1014
2018,7,25,84,303,2.7,75.2,1015
2018,7,26,86,143,2.1,75.4,1016
2018,7,27,122,88,2.3,83.2,1016
2018,7,28,103,108,2.9,80.7,1016
2018,7,29,104,91,3.1,83.6,1016
2018,7,30,94,91,2.8,79.3,1017
2018,7,31,109,241,3.7,79.1,1018
2018,8,1,141,105,4.2,82.4,1017
2018,8,2,85,311,4.3,78.3,1018
2018,8,3,71,315,5,77.8,1018
2018,8,4,78,300,4.3,77.4,1018
2018,8,5,63,350,4.5,76.6,1019
2018,8,6,72,313,4.8,76.6,1017
2018,8,7,89,243,4,78.5,1017
2018,8,8,97,272,2.5,77.3,1018
2018,8,9,121,129,1.3,74.4,1018
2018,8,10,84,198,2,77.8,1017
2018,8,11,85,179,1.7,77.1,1017
2018,8,12,76,255,1.9,76.1,1018
2018,8,13,98,244,3,75.1,1018
2018,8,14,122,175,3.2,75.4,1017
2018,8,15,78,313,4.1,74.3,1017
2018,8,16,65,335,4.5,75.9,1019
2018,8,17,70,319,4.1,77.8,1020
2018,8,18,81,309,3.3,79,1018
2018,8,19,67,152,2.6,79.7,1017
2018,8,20,72,311,3.3,78.8,1018
2018,8,21,49,367,3.1,72.2,1018
2018,8,22,97,151,1.6,74.3,1017
2018,8,23,73,213,1.8,72.8,1015
2018,8,24,85,162,2.7,78.2,1015
2018,8,25,63,56,3.5,83.4,1017
2018,8,26,65,328,4.5,79,1018
2018,8,27,57,339,3.5,78.8,1017
2018,8,28,121,109,4.2,79.4,1018
2018,8,29,104,167,4.1,79.8,1018
2018,8,30,116,96,4.2,81.1,1017
2018,8,31,110,171,3.8,83,1016
2018,9,1,71,234,4.6,82.3,1016
2018,9,2,102,131,6.1,84.8,1016
2018,9,3,43,10,7.3,89.1,1015
2018,9,4,112,211,4,85.3,1016
2018,9,5,65,313,4.2,82,1015
2018,9,6,71,276,3.8,80.5,1014
2018,9,7,90,155,3.2,83.3,1014
2018,9,8,104,103,2.5,81.4,1013
2018,9,9,90,238,2.5,80.6,1013
2018,9,10,114,98,1.8,76.6,1015
2018,9,11,122,98,1.5,77.6,1015
2018,9,12,84,220,1.2,75,1014
2018,9,13,75,247,1.7,76.9,1014
2018,9,14,78,162,1.9,79.6,1013
2018,9,15,70,200,2,76.6,1012
2018,9,16,47,343,2.4,76.6,1012
2018,9,17,53,334,3.8,78.1,1014
2018,9,18,57,325,3.3,75.9,1013
2018,9,19,76,199,2.3,76.5,1014
2018,9,20,80,238,2.5,75.9,1015
2018,9,21,88,170,3.3,79.3,1016
2018,9,22,95,179,2.6,76.4,1014
2018,9,23,47,346,2.2,75.7,1014
2018,9,24,54,326,2.8,80.5,1015
2018,9,25,61,303,2.8,77.7,1016
2018,9,26,53,315,4.1,77.6,1016
2018,9,27,65,293,4.4,79.1,1015
2018,9,28,50,322,4.4,77.5,1017
2018,9,29,54,267,5.9,80.4,1016
2018,9,30,60,309,6.1,77.6,1016
2018,10,1,55,300,5.5,79.1,1017
2018,10,2,82,209,5.8,78,1016
2018,10,3,87,199,5.7,74.4,1014
2018,10,4,72,199,5.4,82,1014
2018,10,5,53,317,5.2,78.3,1015
2018,10,6,95,169,6,74.5,1015
2018,10,7,116,95,6.7,75.4,1014
2018,10,8,114,70,7.5,81.5,1012
2018,10,9,117,93,5.7,86.1,1011
2018,10,10,98,166,5.2,87.9,1011
2018,10,11,90,97,3,87.2,1011
2018,10,12,68,192,2.1,82.6,1010
2018,10,13,49,288,2,80.6,1012
2018,10,14,47,313,3,81.9,1015
2018,10,15,59,270,5.6,79.3,1017
2018,10,16,65,261,6.4,79.7,1017
2018,10,17,48,312,5.5,78.5,1018
2018,10,18,72,236,5.2,79.2,1019
2018,10,19,43,331,4.8,77.2,1019
2018,10,20,75,203,1.6,72.5,1016
2018,10,21,57,280,4.4,76.6,1015
2018,10,22,66,115,5.7,75.9,1017
2018,10,23,83,148,3.6,73.6,1017
2018,10,24,52,273,3.3,74.6,1015
2018,10,25,59,246,2.3,73.1,1013
2018,10,26,53,261,3.9,77.5,1011
2018,10,27,62,225,4.2,79.4,1013
2018,10,28,43,330,5.9,71.1,1018
2018,10,29,42,334,4.6,69.3,1018
2018,10,30,61,257,4.7,71.3,1018
2018,10,31,80,169,5.2,70.1,1018
2018,11,1,80,181,4.4,73.7,1015
2018,11,2,78,174,4.2,85.6,1014
2018,11,3,90,43,4.4,90.4,1017
2018,11,4,69,180,4.5,84.8,1018
2018,11,5,41,303,3.7,75.1,1017
2018,11,6,62,220,2.8,79.1,1015
2018,11,7,37,310,3.7,80.6,1015
2018,11,8,41,300,3.4,80.9,1015
2018,11,9,38,305,3,77.9,1015
2018,11,10,45,266,2,77.5,1016
2018,11,11,56,218,4.8,82.5,1017
2018,11,12,42,287,4.6,79.8,1017
2018,11,13,57,220,3.7,84.5,1016
2018,11,14,36,306,3.5,83.3,1016
2018,11,15,73,155,4.3,84,1014
2018,11,16,53,178,5.9,77.7,1016
2018,11,17,71,81,5.2,78.4,1018
2018,11,18,58,204,3.7,71.9,1018
2018,11,19,45,252,1.9,75.4,1017
2018,11,20,54,203,1.6,78.5,1017
2018,11,21,45,155,3.6,82,1018
2018,11,22,79,34,3.9,81.8,1018
2018,11,23,53,187,3.5,75.9,1015
2018,11,24,72,106,4,80.2,1012
2018,11,25,57,184,2.4,82.6,1013
2018,11,26,54,195,2.8,81.6,1014
2018,11,27,72,43,6,82.5,1014
2018,11,28,32,346,6.4,57,1018
2018,11,29,53,184,3.7,60.4,1020
2018,11,30,74,42,3.1,76,1019
2018,12,1,74,101,4.1,81.6,1016
2018,12,2,45,255,3.4,89.9,1015
2018,12,3,40,279,2.6,87.6,1016
2018,12,4,48,101,2.3,89.2,1015
2018,12,5,64,149,6.7,73.3,1019
2018,12,6,45,273,5.4,72.2,1023
2018,12,7,49,224,4.2,71.5,1024
2018,12,8,56,176,3.9,81.6,1021
2018,12,9,74,91,4.8,88.7,1016
2018,12,10,75,36,5.5,80.1,1017
2018,12,11,40,300,6.3,76.5,1023
2018,12,12,55,162,4.5,73.1,1022
2018,12,13,67,94,3.7,73.5,1019
2018,12,14,65,171,5,86.4,1017
2018,12,15,47,32,4,91.5,1017
2018,12,16,44,237,3.2,77.2,1019
2018,12,17,32,323,4.1,77.3,1019
2018,12,18,34,314,2.1,67.3,1018
2018,12,19,36,285,3.2,74.3,1016
2018,12,20,51,207,7,88.1,1009
2018,12,21,59,194,10.1,72.8,1011
2018,12,22,46,226,3.5,68.6,1020
2018,12,23,42,277,3.1,70.8,1022
2018,12,24,54,203,4.3,76,1022
2018,12,25,60,59,4.7,75.9,1021
2018,12,26,51,33,7.2,80.8,1021
2018,12,27,75,86,6.9,84.2,1020
2018,12,28,75,116,5,89.2,1020
2018,12,29,47,244,3.3,91,1020
2018,12,30,35,301,4,80,1020
2018,12,31,50,232,4.4,76,1020
