Year,Month,Day,DHI (w/m2),DNI (w/m2),Wind Speed (m/s),Relative Humidity (%),Pressure (mbar)
2015,2,13,44,338,5.1,72.15,1015
2015,2,14,41,347,5,66.14,1020
2015,2,15,35,374,3.8,70.68,1020
2015,2,16,46,329,3.9,74.36,1015
2015,2,17,61,284,3.8,86.78,1010
2015,2,18,74,62,6.4,79.01,1012
2015,2,19,31,405,8.5,60.47,1020
2015,2,20,54,262,6.9,69.7,1020
2015,2,21,79,188,5.1,74.8,1020
2015,2,22,51,270,2.9,87.81,1020
2015,2,23,50,306,1.5,90.3,1016
2015,2,24,50,303,2.4,86.32,1010
2015,2,25,41,347,3.8,91.18,1010
2015,2,26,110,126,5.8,90.68,1010
2015,2,27,67,257,4.2,91.47,1013
2015,2,28,84,90,4.6,90.56,1020
2015,3,1,78,241,5.9,84.79,1020
2015,3,2,36,371,4.4,77.23,1020
2015,3,3,61,316,5.4,79.21,1019
2015,3,4,62,290,5.8,80.28,1014
2015,3,5,43,355,5,81.49,1013
2015,3,6,47,338,2.1,80.93,1017
2015,3,7,85,80,5.1,87.71,1020
2015,3,8,81,75,6.9,84.93,1020
2015,3,9,40,348,5.8,80.23,1014
2015,3,10,62,264,6.8,80.69,1015
2015,3,11,83,232,6,83.84,1017
2015,3,12,56,293,6.2,80.27,1019
2015,3,13,78,290,6.9,78.06,1017
2015,3,14,43,362,4.9,76.03,1015
2015,3,15,82,196,1.9,77.19,1013
2015,3,16,52,331,2.1,79.51,1012
2015,3,17,75,262,3.4,73.09,1010
2015,3,18,69,218,3.6,72.32,1010
2015,3,19,97,106,2.9,76.03,1010
2015,3,20,52,330,2.4,69.09,1011
2015,3,21,56,333,2,70.64,1010
2015,3,22,72,307,2.9,75.05,1010
2015,3,23,113,176,3.7,75.84,1010
2015,3,24,67,272,2,75.51,1010
2015,3,25,63,299,1.8,69.32,1010
2015,3,26,90,184,5.4,79.33,1010
2015,3,27,101,232,6.1,83.7,1010
2015,3,28,88,206,6.1,62.33,1017
2015,3,29,62,342,5.6,60.86,1020
2015,3,30,84,294,2.8,60.44,1020
2015,3,31,52,369,2.5,63.26,1016
2015,4,1,54,363,2.1,67.43,1015
2015,4,2,61,342,3,70.36,1020
2015,4,3,50,381,4.8,70.78,1015
2015,4,4,51,371,1.8,68.54,1011
2015,4,5,47,382,3.4,73.36,1010
2015,4,6,73,307,4.9,78.19,1015
2015,4,7,73,291,5.4,77.71,1016
2015,4,8,103,181,5.2,77.58,1012
2015,4,9,55,345,5.2,78.64,1011
2015,4,10,64,329,4.9,80.33,1010
2015,4,11,77,246,3.9,80.18,1010
2015,4,12,124,198,4.6,81.65,1010
2015,4,13,62,302,4.9,80.13,1015
2015,4,14,50,375,4.1,77.27,1013
2015,4,15,51,360,4.1,77.59,1010
2015,4,16,51,367,3.7,78.54,1010
2015,4,17,91,244,3.8,75.42,1010
2015,4,18,79,308,2.9,77.76,1010
2015,4,19,80,289,3.7,79.13,1010
2015,4,20,106,229,3.7,79.84,1010
2015,4,21,114,60,2.2,85.12,1010
2015,4,22,134,41,1.5,80.42,1010
2015,4,23,112,127,2.4,81.89,1010
2015,4,24,91,239,2.9,79.05,1010
2015,4,25,95,256,3.8,78.16,1010
2015,4,26,78,316,5.5,75.56,1004
2015,4,27,108,209,2.3,78.98,1003
2015,4,28,129,50,3.7,86.34,1001
2015,4,29,58,15,4.8,94.89,1000
2015,4,30,100,21,5.8,79.01,1003
2015,5,1,53,385,4.4,63.06,1010
2015,5,2,128,156,5.1,68.1,1010
2015,5,3,56,388,6.9,66.56,1010
2015,5,4,144,121,6.3,67.74,1014
2015,5,5,105,49,4.8,87.28,1010
2015,5,6,98,240,3.5,79.11,1010
2015,5,7,55,326,2,71.14,1010
2015,5,8,87,315,2,70.59,1010
2015,5,9,79,319,2.3,71.46,1010
2015,5,10,79,326,4.3,80.46,1011
2015,5,11,66,354,5.1,80.3,1013
2015,5,12,69,331,5.2,81.41,1014
2015,5,13,61,357,4.8,78.76,1011
2015,5,14,57,380,5.4,77.89,1014
2015,5,15,84,318,5.6,76.09,1015
2015,5,16,52,384,4.7,75.86,1015
2015,5,17,82,284,5.3,80.07,1020
2015,5,18,54,386,4.6,78.13,1017
2015,5,19,62,380,3.5,74.64,1010
2015,5,20,61,376,1.6,71.18,1010
2015,5,21,108,192,2.7,74.3,1010
2015,5,22,85,190,1.6,73.17,1012
2015,5,23,63,344,3.9,78.76,1019
2015,5,24,56,385,5.8,76.65,1018
2015,5,25,63,363,6.2,78.9,1016
2015,5,26,60,374,6.2,76.56,1017
2015,5,27,90,305,6.1,73.21,1010
2015,5,28,115,248,5.8,69.13,1010
2015,5,29,51,399,4.1,71.6,1010
2015,5,30,65,351,3.3,77.23,1010
2015,5,31,107,253,2.9,74.99,1010
2015,6,1,112,236,2.9,73.98,1010
2015,6,2,126,12,2.4,76.57,1010
2015,6,3,132,180,3.8,82.06,1010
2015,6,4,131,170,3.3,83.03,1010
2015,6,5,132,45,2.4,82.4,1010
2015,6,6,125,118,3,84.22,1010
2015,6,7,129,133,3,79.27,1010
2015,6,8,90,203,3,78.61,1010
2015,6,9,92,193,2.7,79.92,1010
2015,6,10,138,199,3.2,82.3,1010
2015,6,11,154,133,4.2,83.17,1010
2015,6,12,119,193,4.7,85.83,1010
2015,6,13,115,215,5.6,84.45,1010
2015,6,14,145,155,5,83.8,1010
2015,6,15,139,125,4,83.6,1010
2015,6,16,52,396,3.4,80.67,1010
2015,6,17,62,382,3.4,78.42,1010
2015,6,18,51,398,3.6,77.92,1010
2015,6,19,51,394,2.7,76.81,1010
2015,6,20,86,311,2.5,75.51,1010
2015,6,21,66,353,2.7,75.93,1010
2015,6,22,82,313,3.2,77.89,1011
2015,6,23,62,369,3.7,77.61,1014
2015,6,24,59,380,3.6,74.03,1014
2015,6,25,123,203,2.2,77.13,1010
2015,6,26,142,138,2.1,76.56,1010
2015,6,27,135,138,2.7,80.3,1010
2015,6,28,95,146,2.5,77.81,1010
2015,6,29,67,238,1.8,76.59,1010
2015,6,30,113,251,2.6,74.56,1014
2015,7,1,96,292,3.2,74.14,1014
2015,7,2,91,296,3.5,75.54,1010
2015,7,3,79,324,3.2,77.81,1010
2015,7,4,77,332,3.3,78.91,1010
2015,7,5,101,285,3.4,77.23,1015
2015,7,6,97,283,3,76.53,1014
2015,7,7,115,222,3.5,78.48,1013
2015,7,8,79,287,3.8,76.25,1014
2015,7,9,70,353,4.7,78.05,1011
2015,7,10,59,378,3.7,76.31,1010
2015,7,11,63,367,3.2,71.98,1011
2015,7,12,56,377,1.9,69.5,1010
2015,7,13,95,237,2.7,74.32,1010
2015,7,14,86,157,3.2,74.92,1010
2015,7,15,120,134,2.9,77.66,1010
2015,7,16,124,50,1.8,76.64,1010
2015,7,17,145,163,2,72.98,1010
2015,7,18,132,201,2.8,77.23,1010
2015,7,19,94,289,3.1,74.31,1010
2015,7,20,114,262,3,71.66,1010
2015,7,21,78,291,3,72.67,1010
2015,7,22,98,214,1.7,72.65,1010
2015,7,23,120,217,1.7,73.45,1010
2015,7,24,125,190,2.9,77.24,1010
2015,7,25,120,27,4.4,79.26,1010
2015,7,26,114,101,4.9,82.87,1010
2015,7,27,71,340,4,76.85,1010
2015,7,28,112,274,2.7,74.96,1010
2015,7,29,139,113,2.1,76.27,1010
2015,7,30,147,143,2,72.85,1010
2015,7,31,115,81,3,78.3,1010
2015,8,1,145,131,3.8,77.79,1010
2015,8,2,148,85,3.2,75.93,1010
2015,8,3,141,174,2.7,76.2,1010
2015,8,4,71,330,2.7,75.43,1010
2015,8,5,106,270,2.8,79.28,1010
2015,8,6,68,347,2.8,76.22,1010
2015,8,7,65,331,2,73.77,1010
2015,8,8,71,232,2.3,73.95,1010
2015,8,9,92,261,1.9,71.88,1010
2015,8,10,118,235,2.6,75.24,1010
2015,8,11,109,239,1.4,72.18,1010
2015,8,12,76,319,1.7,72.34,1010
2015,8,13,115,193,1.8,76.53,1010
2015,8,14,81,227,2.1,78.71,1010
2015,8,15,150,62,2.2,82.4,1010
2015,8,16,51,356,3.8,77.93,1010
2015,8,17,66,294,3.5,79.4,1010
2015,8,18,120,167,3.7,81.76,1010
2015,8,19,70,300,3.6,78.45,1010
2015,8,20,115,231,2.3,75.12,1010
2015,8,21,133,179,1.5,75.68,1010
2015,8,22,82,254,0.8,72.5,1010
2015,8,23,75,288,2.2,76.68,1010
2015,8,24,107,227,2.3,76.67,1010
2015,8,25,111,202,1.9,75.31,1010
2015,8,26,115,45,2.2,83.33,1010
2015,8,27,112,105,2.5,83.74,1010
2015,8,28,78,297,2.7,80.68,1010
2015,8,29,77,270,5.1,84.83,1010
2015,8,30,93,14,7.2,85.92,1010
2015,8,31,71,304,3.2,81.04,1010
2015,9,1,57,320,1.9,78.49,1010
2015,9,2,105,234,1.9,80.26,1010
2015,9,3,87,195,2,81.29,1010
2015,9,4,75,143,2,80.99,1010
2015,9,5,98,113,1.4,81.38,1010
2015,9,6,91,168,0.8,80.92,1010
2015,9,7,107,121,2.8,83.15,1010
2015,9,8,72,257,3,81.46,1010
2015,9,9,113,105,2.5,80.63,1010
2015,9,10,117,149,2,79.24,1010
2015,9,11,70,207,2,80.29,1010
2015,9,12,116,174,3.3,81.43,1010
2015,9,13,126,143,2.6,79.73,1010
2015,9,14,93,133,3.2,84.35,1010
2015,9,15,114,68,5.4,86.54,1010
2015,9,16,97,39,5.1,90.63,1010
2015,9,17,78,72,2,90.13,1010
2015,9,18,99,133,2.4,87.3,1000
2015,9,19,45,348,4,85.42,1005
2015,9,20,45,352,2.1,81.86,1010
2015,9,21,68,124,1.4,79.7,1010
2015,9,22,81,180,1.9,85.55,1010
2015,9,23,106,136,1.8,86.48,1010
2015,9,24,125,80,2.5,83.25,1010
2015,9,25,61,171,2.1,82.5,1010
2015,9,26,104,174,2.6,83.8,1010
2015,9,27,109,24,2,83.38,1010
2015,9,28,111,165,2.2,79.8,1010
2015,9,29,107,73,2.2,87.22,1008
2015,9,30,60,272,3.7,84.7,1000
2015,10,1,43,342,5.6,83.33,1000
2015,10,2,104,164,5.6,84.48,999
2015,10,3,40,369,6.5,75.78,1000
2015,10,4,55,297,5.4,72.62,1000
2015,10,5,84,215,5.6,77.93,1003
2015,10,6,93,175,4,79.43,1010
2015,10,7,42,164,2.1,81.25,1010
2015,10,8,63,267,1.6,75.98,1010
2015,10,9,83,141,1.7,76.79,1010
2015,10,10,47,318,2.9,78.46,1010
2015,10,11,111,140,2.1,77.86,1010
2015,10,12,48,276,1.7,73.35,1010
2015,10,13,73,193,1.8,76.39,1010
2015,10,14,83,179,1.1,79.94,1010
2015,10,15,94,118,3.5,83.86,1010
2015,10,16,75,18,5.1,87.86,1010
2015,10,17,100,162,4.6,84.32,1010
2015,10,18,107,89,5.9,78.71,1010
2015,10,19,89,119,9.1,80.7,1011
2015,10,20,89,108,8,78.23,1010
2015,10,21,42,298,6.5,78.89,1010
2015,10,22,52,269,5.9,81.09,1010
2015,10,23,52,126,5.7,79.58,1010
2015,10,24,65,207,5.7,80.12,1010
2015,10,25,79,196,5.3,78.68,1010
2015,10,26,56,277,5.4,77.7,1010
2015,10,27,74,215,5.5,79.24,1010
2015,10,28,74,12,4.3,86.71,1010
2015,10,29,59,209,2.3,86.26,1010
2015,10,30,75,164,2.2,83.79,1010
2015,10,31,54,207,3.4,85.25,1010
2015,11,1,40,304,3.5,84.63,1010
2015,11,2,38,312,3.6,82.2,1010
2015,11,3,32,328,3.6,84.68,1010
2015,11,4,42,256,5.3,87.44,1010
2015,11,5,35,309,6.3,80.92,1011
2015,11,6,33,319,4.7,83.6,1010
2015,11,7,43,284,4.3,87.55,1010
2015,11,8,33,317,3.8,83.46,1010
2015,11,9,34,312,2.5,82.61,1010
2015,11,10,32,315,2.1,81.12,1010
2015,11,11,38,275,1.1,77.79,1010
2015,11,12,35,282,1.5,81.33,1010
2015,11,13,35,282,1.7,83.32,1010
2015,11,14,69,80,5.2,88.67,1012
2015,11,15,67,9,7.4,85.65,1015
2015,11,16,88,29,5.6,87.24,1011
2015,11,17,44,253,6.2,84.57,1010
2015,11,18,45,269,6.3,86.25,1010
2015,11,19,87,108,3.6,88.43,1010
2015,11,20,75,157,2.5,90.83,1010
2015,11,21,51,21,3,89.96,1010
2015,11,22,60,156,4.6,91.54,1009
2015,11,23,39,291,7.3,83.25,1012
2015,11,24,73,132,7.5,69.24,1015
2015,11,25,71,128,8,75.36,1020
2015,11,26,45,233,8.3,78.81,1020
2015,11,27,41,280,6.8,80.38,1016
2015,11,28,39,281,5.9,77.29,1011
2015,11,29,43,240,5.8,80.71,1010
2015,11,30,43,185,4.4,89.83,1010
2015,12,1,45,179,3.5,87.07,1010
2015,12,2,76,64,3,91.7,1010
2015,12,3,76,61,1.5,95.11,1010
2015,12,4,53,8,1.7,96.6,1013
2015,12,5,25,144,5,94.46,1018
2015,12,6,75,66,6.6,90.77,1015
2015,12,7,60,10,5.4,94.34,1010
2015,12,8,63,13,4.4,94.27,1010
2015,12,9,48,165,1.4,87.46,1010
2015,12,10,79,79,1.9,90.14,1010
2015,12,11,41,260,2.8,87.14,1010
2015,12,12,30,306,5.8,85.62,1013
2015,12,13,38,239,5.8,86.71,1010
2015,12,14,51,235,4.2,89.46,1010
2015,12,15,31,297,3,89.35,1010
2015,12,16,27,312,3.1,86.13,1010
2015,12,17,52,214,4.4,88.48,1010
2015,12,18,75,125,4.4,89.84,1011
2015,12,19,61,144,9,78.39,1020
2015,12,20,62,72,8,83.4,1020
2015,12,21,38,267,6.4,89.55,1018
2015,12,22,73,96,4.4,91.85,1010
2015,12,23,72,103,5,93.5,1010
2015,12,24,42,246,4.9,88.31,1016
2015,12,25,62,160,5.8,91.18,1020
2015,12,26,45,219,5.9,88.12,1018
2015,12,27,70,159,6.1,85.35,1010
2015,12,28,56,205,5.3,86.86,1010
2015,12,29,47,241,5.3,86.1,1015
2015,12,30,34,257,4.5,88.4,1020
2015,12,31,49,234,4.2,86.97,1017
