Year,Month,Day,DHI (w/m2),DNI (w/m2),Wind Speed (m/s),Relative Humidity (%),Pressure (mbar)
2019,4,28,81,289,2.9,73.49,1016
2019,4,29,66,353,4.2,76.65,1018
2019,4,30,57,375,7.2,71.99,1020
2019,5,1,95,213,7,75.81,1018
2019,5,2,123,192,4.2,81.17,1016
2019,5,3,95,251,4.4,79.95,1016
2019,5,4,69,331,4.3,82.04,1014
2019,5,5,112,192,3.8,83.93,1013
2019,5,6,80,152,2,82.34,1015
2019,5,7,128,119,2.1,80.9,1016
2019,5,8,77,244,4.2,77.61,1015
2019,5,9,79,292,3.6,79.27,1015
2019,5,10,92,271,3.4,77.73,1015
2019,5,11,76,302,4.1,77.99,1014
2019,5,12,83,240,3.9,77.24,1013
2019,5,13,84,296,3.8,76.34,1013
2019,5,14,121,211,4.1,78.23,1013
2019,5,15,125,64,2.3,71.63,1014
2019,5,16,127,202,4.1,80.24,1015
2019,5,17,80,299,4.5,72.72,1015
2019,5,18,104,254,4.2,75.52,1015
2019,5,19,65,360,3.8,75.29,1015
2019,5,20,99,229,2.9,73.01,1015
2019,5,21,54,390,3.3,71.15,1014
2019,5,22,53,410,4.7,69.84,1017
2019,5,23,76,337,6.8,72.04,1018
2019,5,24,73,363,6.6,67.89,1018
2019,5,25,99,297,6.5,68.99,1018
2019,5,26,68,369,5.8,75.18,1018
2019,5,27,60,391,5.2,75.11,1016
2019,5,28,53,418,4.6,69.7,1014
2019,5,29,102,296,4.1,69.93,1014
2019,5,30,53,410,4.5,74.66,1014
2019,5,31,67,348,4,76.39,1014
2019,6,1,89,258,2.8,71.58,1013
2019,6,2,74,287,2.6,70.14,1013
2019,6,3,97,249,3,71.15,1015
2019,6,4,82,166,2.5,70.91,1016
2019,6,5,93,252,3.1,74.32,1016
2019,6,6,111,221,3.1,72.22,1013
2019,6,7,111,140,2.9,76.22,1012
2019,6,8,91,123,3.5,80.7,1013
2019,6,9,108,52,3.8,82.92,1015
2019,6,10,95,94,3.4,84,1016
2019,6,11,87,253,2.3,75.4,1015
2019,6,12,103,160,2.7,77,1016
2019,6,13,84,171,1.8,78.09,1017
2019,6,14,104,138,2.1,83.05,1017
2019,6,15,58,133,2.8,82.49,1017
2019,6,16,53,11,3.9,87.54,1016
2019,6,17,96,48,4.4,85.23,1017
2019,6,18,92,166,3,78.17,1017
2019,6,19,73,294,3.2,79.4,1016
2019,6,20,71,354,3.5,77.27,1016
2019,6,21,97,295,2.5,75.76,1018
2019,6,22,103,290,1.7,74.28,1019
2019,6,23,94,291,1.9,70.48,1017
2019,6,24,92,252,2.2,68.68,1016
2019,6,25,98,223,2.3,68.7,1017
2019,6,26,109,247,2,68.75,1017
2019,6,27,123,201,3.7,74.52,1017
2019,6,28,91,177,4.4,76.25,1017
2019,6,29,107,94,4.6,82.28,1018
2019,6,30,80,83,2.1,79.12,1017
2019,7,1,64,356,2.1,73.39,1016
2019,7,2,74,337,2.9,73.06,1015
2019,7,3,90,122,2,75.57,1014
2019,7,4,84,313,3,73.34,1015
2019,7,5,114,205,3.6,74.78,1017
2019,7,6,74,50,3.8,77.72,1018
2019,7,7,110,169,2.2,74.81,1016
2019,7,8,74,83,2.3,82.88,1014
2019,7,9,117,171,3.2,77.38,1015
2019,7,10,117,241,3.6,75.32,1016
2019,7,11,107,206,4.4,77.89,1016
2019,7,12,137,31,3.2,75.95,1016
2019,7,13,116,189,4.4,77.58,1017
2019,7,14,84,304,4.8,73.55,1018
2019,7,15,110,254,4.3,76.92,1017
2019,7,16,77,334,3.7,73.27,1018
2019,7,17,56,378,3.5,73.41,1018
2019,7,18,135,182,3.1,74.23,1017
2019,7,19,73,317,3.5,73.57,1017
2019,7,20,107,196,3.8,76.17,1017
2019,7,21,84,298,2.9,75.11,1016
2019,7,22,89,173,2.9,75.67,1015
2019,7,23,69,291,2.2,70.89,1014
2019,7,24,90,286,3.4,71.3,1015
2019,7,25,64,168,2,80.17,1017
2019,7,26,105,163,1,73.22,1019
2019,7,27,112,197,0.9,71.5,1019
2019,7,28,67,250,1.3,73.54,1018
2019,7,29,89,293,1.8,74.03,1015
2019,7,30,80,307,2.1,74.64,1015
2019,7,31,109,191,3.6,76.52,1016
2019,8,1,107,84,4.8,83.53,1014
2019,8,2,140,123,3.3,84.31,1013
2019,8,3,74,107,3.8,84.93,1014
2019,8,4,84,146,2.9,83.45,1015
2019,8,5,80,62,1.8,83.61,1016
2019,8,6,100,134,1.9,80.47,1015
2019,8,7,80,198,1.9,79.66,1015
2019,8,8,61,207,1.6,75.63,1015
2019,8,9,55,247,1.6,76.38,1015
2019,8,10,79,248,1.7,74.35,1014
2019,8,11,90,159,1.4,77.74,1015
2019,8,12,100,169,2.1,76.98,1014
2019,8,13,89,208,1.6,75.47,1014
2019,8,14,105,179,2.2,80.25,1015
2019,8,15,81,157,3.3,79.87,1016
2019,8,16,93,256,2.8,74.34,1017
2019,8,17,99,185,2.7,72.22,1018
2019,8,18,101,259,3.3,72.68,1017
2019,8,19,101,220,4.4,76.51,1017
2019,8,20,86,266,4.5,80.16,1017
2019,8,21,76,289,3.4,74.44,1017
2019,8,22,113,142,3.5,80.32,1015
2019,8,23,110,126,2,78.47,1013
2019,8,24,88,108,3.4,85.03,1013
2019,8,25,108,144,3.5,82.91,1013
2019,8,26,59,164,2.4,79.29,1014
2019,8,27,67,271,2.6,75.63,1014
2019,8,28,58,287,2.9,77.31,1013
2019,8,29,102,96,2.7,81.81,1012
2019,8,30,102,191,4.3,84.07,1012
2019,8,31,77,299,5.4,79.35,1012
2019,9,1,76,238,3.5,80.83,1011
2019,9,2,126,68,8.5,86.47,1006
2019,9,3,138,113,7.7,83.94,1006
2019,9,4,98,230,5.5,78.23,1011
2019,9,5,105,212,4.4,81.13,1014
2019,9,6,69,307,3.3,75.87,1014
2019,9,7,95,258,3,75.19,1013
2019,9,8,102,198,3,75.53,1015
2019,9,9,58,317,4.5,78.02,1017
2019,9,10,63,318,5.8,76.98,1018
2019,9,11,78,273,6.9,76.54,1016
2019,9,12,85,153,6.4,79.82,1013
2019,9,13,76,209,6.2,84.43,1013
2019,9,14,92,76,3.1,84.03,1013
2019,9,15,59,320,2.8,82.96,1013
2019,9,16,55,327,3.7,80.6,1013
2019,9,17,50,350,3.7,74.78,1012
2019,9,18,73,285,5.5,77.27,1012
2019,9,19,77,245,7.4,70.95,1013
2019,9,20,99,112,8.6,77.58,1015
2019,9,21,94,72,8.7,81.92,1016
2019,9,22,131,91,8.3,81.16,1015
2019,9,23,64,286,6.1,75.24,1013
2019,9,24,67,256,4.1,70.65,1011
2019,9,25,62,325,3.6,69.83,1011
2019,9,26,60,326,3.9,70.6,1012
2019,9,27,50,336,4.6,77.39,1013
2019,9,28,48,342,4.9,79.39,1016
2019,9,29,70,276,6.5,75.69,1016
2019,9,30,69,238,7.8,77.08,1014
2019,10,1,84,169,7.5,77.24,1011
2019,10,2,91,160,6.4,81.73,1011
2019,10,3,66,267,5.2,81.29,1013
2019,10,4,46,336,4.5,78.72,1013
2019,10,5,53,298,5.6,79.66,1013
2019,10,6,57,290,6.3,78.45,1012
2019,10,7,62,32,4.4,87.78,1010
2019,10,8,83,35,5.3,89.88,1012
2019,10,9,86,137,1.7,84.65,1013
2019,10,10,54,146,3.6,85.51,1013
2019,10,11,50,186,5.4,84.41,1013
2019,10,12,88,141,6.1,83.39,1014
2019,10,13,61,263,5.3,79.66,1015
2019,10,14,69,244,4,76.3,1016
2019,10,15,47,310,3.4,75.19,1015
2019,10,16,55,283,3.5,78.09,1013
2019,10,17,66,234,2.2,80.56,1012
2019,10,18,97,102,2.8,81.55,1012
2019,10,19,77,17,6.1,85.64,1011
2019,10,20,91,157,3.8,83.26,1013
2019,10,21,45,310,2.7,80.38,1014
2019,10,22,58,255,2.1,78.17,1015
2019,10,23,42,320,3.1,80.43,1015
2019,10,24,56,263,6.5,79.08,1016
2019,10,25,71,193,7,78.91,1015
2019,10,26,86,150,5,83.61,1014
2019,10,27,53,273,3.3,86.07,1014
2019,10,28,41,310,3.9,82.58,1016
2019,10,29,44,300,4.9,79.7,1016
2019,10,30,48,280,4.6,78.5,1016
2019,10,31,39,317,3.1,77.27,1016
2019,11,1,70,196,2.7,79.38,1016
2019,11,2,44,293,3.4,76.93,1015
2019,11,3,76,69,3.6,81.94,1015
2019,11,4,80,116,4.3,77.91,1016
2019,11,5,56,232,3.6,74.92,1018
2019,11,6,77,145,5,79.3,1018
2019,11,7,39,304,4.9,79.97,1017
2019,11,8,44,219,1.7,76.72,1013
2019,11,9,57,16,6.4,83.85,1014
2019,11,10,49,287,6.1,67.42,1017
2019,11,11,41,309,4.8,65.77,1016
2019,11,12,46,272,2.3,67.27,1013
2019,11,13,50,186,5.3,84.8,1015
2019,11,14,58,33,4.8,85.27,1016
2019,11,15,76,46,3.2,85.83,1013
2019,11,16,44,256,6.2,80.45,1011
2019,11,17,56,127,4.5,84.73,1011
2019,11,18,57,192,3.4,77.47,1011
2019,11,19,49,264,3.4,72.88,1013
2019,11,20,32,344,4.9,64.33,1018
2019,11,21,58,228,4.6,71.34,1019
2019,11,22,50,199,2.7,71.44,1017
2019,11,23,62,206,3,73.67,1015
2019,11,24,62,93,4.1,82.8,1012
2019,11,25,36,309,3,75.14,1013
2019,11,26,33,310,1.7,70.15,1016
2019,11,27,37,297,2.1,74.6,1019
2019,11,28,38,300,2.9,78.13,1020
2019,11,29,40,287,5,77.82,1018
2019,11,30,40,286,2.8,72.72,1016
2019,12,1,47,250,3.7,76.68,1015
2019,12,2,57,204,7.1,78.41,1013
2019,12,3,32,340,4.5,66.55,1015
2019,12,4,38,290,3.2,72.86,1014
2019,12,5,63,204,3.8,66.27,1018
2019,12,6,34,302,2,69.84,1020
2019,12,7,37,296,1.9,73.66,1020
2019,12,8,57,160,3.5,77.95,1019
2019,12,9,38,280,3.4,81.62,1019
2019,12,10,58,192,3.9,86.88,1018
2019,12,11,43,234,2.9,88.73,1020
2019,12,12,61,101,4.4,87.07,1020
2019,12,13,81,54,3.6,79.23,1014
2019,12,14,51,232,5.8,82.75,1012
2019,12,15,31,323,4.4,74.98,1019
2019,12,16,59,167,5.3,84.18,1019
2019,12,17,41,259,4.9,87.26,1015
2019,12,18,69,23,4.9,93.07,1013
2019,12,19,42,1,8.1,87.2,1019
2019,12,20,66,51,8.6,81.19,1020
2019,12,21,72,82,7.3,82.79,1020
2019,12,22,28,1,7.2,82.13,1016
2019,12,23,58,43,5.4,88.47,1011
2019,12,24,48,238,6.6,79.13,1010
2019,12,25,50,191,4.1,88.89,1012
2019,12,26,66,91,5.1,88.06,1015
2019,12,27,44,247,5.2,88.14,1017
2019,12,28,53,138,5.7,89.57,1017
2019,12,29,62,119,5.5,88.79,1016
2019,12,30,66,25,3.3,90.15,1014
2019,12,31,44,170,3.5,83.05,1017
