Year,Month,Day,Relative Humidity
2018,1,12,43.43
2018,1,12,43.94
2018,1,12,44.91
2018,1,12,44.96
2018,1,12,45.43
2018,1,12,46.69
2018,1,12,48.24
2018,1,12,50.36
2018,1,12,50.87
2018,1,12,50.91
2018,1,12,51.01
2018,1,12,51.77
2018,1,12,52.01
2018,1,12,47.88
2018,1,12,43.11
2018,1,12,38.79
2018,1,12,36.22
2018,1,12,36.9
2018,1,12,39.55
2018,1,12,43.54
2018,1,12,51.31
2018,1,12,65.16
2018,1,12,72.3
2018,1,13,79.82
2018,1,13,79.62
2018,1,13,78.32
2018,1,13,76.93
2018,1,13,75.11
2018,1,13,73.08
2018,1,13,69.09
2018,1,13,65.21
2018,1,13,62.4
2018,1,13,60.09
2018,1,13,58.13
2018,1,13,56.73
2018,1,13,56.26
2018,1,13,54.77
2018,1,13,47.65
2018,1,13,40.96
2018,1,13,35.45
2018,1,13,32.46
2018,1,13,31.1
2018,1,13,31.2
2018,1,13,32.61
2018,1,13,38.03
2018,1,13,49.69
2018,1,13,52.16
2018,1,14,55.26
2018,1,14,56.35
2018,1,14,58.21
2018,1,14,59.55
2018,1,14,60.18
2018,1,14,60.19
2018,1,14,60.08
2018,1,14,59.92
2018,1,14,59.46
2018,1,14,59.81
2018,1,14,59.44
2018,1,14,58.75
2018,1,14,57.39
2018,1,14,55.23
2018,1,14,48.51
2018,1,14,40.86
2018,1,14,34.45
2018,1,14,29.71
2018,1,14,26.51
2018,1,14,25.98
2018,1,14,27.84
2018,1,14,34.5
2018,1,14,51.43
2018,1,14,55.19
2018,1,15,55.45
2018,1,15,56.7
2018,1,15,59.19
2018,1,15,60.92
2018,1,15,62.19
2018,1,15,64.03
2018,1,15,65.47
2018,1,15,69.29
2018,1,15,74.96
2018,1,15,78.36
2018,1,15,79.5
2018,1,15,79.24
2018,1,15,78.25
2018,1,15,76.24
2018,1,15,72.22
2018,1,15,66.72
2018,1,15,59.99
2018,1,15,53.66
2018,1,15,49.18
2018,1,15,46.74
2018,1,15,45.45
2018,1,15,44.59
2018,1,15,44.9
2018,1,15,41.49
2018,1,16,43.04
2018,1,16,42.23
2018,1,16,44.81
2018,1,16,48.52
2018,1,16,51.04
2018,1,16,53.3
2018,1,16,55.33
2018,1,16,54.65
2018,1,16,51.94
2018,1,16,47.2
2018,1,16,42.85
2018,1,16,38.08
2018,1,16,33.48
2018,1,16,28.87
2018,1,16,23.69
2018,1,16,23
2018,1,16,14.14
2018,1,16,12.07
2018,1,16,12.19
2018,1,16,12.9
2018,1,16,13.73
2018,1,16,15.61
2018,1,16,24.49
2018,1,16,31.89
2018,1,17,32.77
2018,1,17,35.92
2018,1,17,38.1
2018,1,17,38.14
2018,1,17,37.78
2018,1,17,36
2018,1,17,33.35
2018,1,17,31.87
2018,1,17,31.75
2018,1,17,32.31
2018,1,17,32.29
2018,1,17,31.75
2018,1,17,31.87
2018,1,17,31.71
2018,1,17,28.75
2018,1,17,26.43
2018,1,17,24.14
2018,1,17,24.1
2018,1,17,23.69
2018,1,17,24.01
2018,1,17,25.02
2018,1,17,29.03
2018,1,17,44.77
2018,1,17,45.26
2018,1,18,42.76
2018,1,18,45.4
2018,1,18,48.42
2018,1,18,50.1
2018,1,18,51.18
2018,1,18,51.34
2018,1,18,48.87
2018,1,18,44.4
2018,1,18,41.25
2018,1,18,41.32
2018,1,18,43.97
2018,1,18,46.92
2018,1,18,46.97
2018,1,18,43.27
2018,1,18,35.26
2018,1,18,29.48
2018,1,18,25.85
2018,1,18,22.77
2018,1,18,20.98
2018,1,18,21.42
2018,1,18,25.41
2018,1,18,34.72
2018,1,18,38.43
2018,1,18,38.22
2018,1,19,45.34
2018,1,19,50.12
2018,1,19,50.62
2018,1,19,46.98
2018,1,19,43.39
2018,1,19,40.83
2018,1,19,39.37
2018,1,19,38.71
2018,1,19,39.03
2018,1,19,40.46
2018,1,19,41.75
2018,1,19,42.26
2018,1,19,41.46
2018,1,19,40.05
2018,1,19,36.58
2018,1,19,33.43
2018,1,19,32.28
2018,1,19,32.08
2018,1,19,30.84
2018,1,19,31.15
2018,1,19,33.5
2018,1,19,35.63
2018,1,19,40.73
2018,1,19,41.3
2018,1,20,47.33
2018,1,20,51.04
2018,1,20,54.16
2018,1,20,56.95
2018,1,20,58.21
2018,1,20,57.84
2018,1,20,56.73
2018,1,20,56.2
2018,1,20,55.62
2018,1,20,54.9
2018,1,20,55.05
2018,1,20,55.18
2018,1,20,55.91
2018,1,20,54.1
2018,1,20,47.77
2018,1,20,42.33
2018,1,20,38.41
2018,1,20,35.79
2018,1,20,33.48
2018,1,20,31.85
2018,1,20,31.85
2018,1,20,35.23
2018,1,20,47.62
2018,1,20,55.69
2018,1,21,74.55
2018,1,21,84.54
2018,1,21,87.76
2018,1,21,88.71
2018,1,21,88.52
2018,1,21,87.51
2018,1,21,85.16
2018,1,21,83.56
2018,1,21,82.9
2018,1,21,80.9
2018,1,21,80.31
2018,1,21,79.42
2018,1,21,77.84
2018,1,21,76.09
2018,1,21,73.36
2018,1,21,70.86
2018,1,21,68.55
2018,1,21,66.67
2018,1,21,65.61
2018,1,21,64.86
2018,1,21,63.54
2018,1,21,62.17
2018,1,21,62.4
2018,1,21,62.27
2018,1,22,63.39
2018,1,22,62.61
2018,1,22,61.69
2018,1,22,61.37
2018,1,22,60.94
2018,1,22,59.44
2018,1,22,57.44
2018,1,22,54.9
2018,1,22,52.26
2018,1,22,50.41
2018,1,22,48.45
2018,1,22,47.28
2018,1,22,46.02
2018,1,22,44.15
2018,1,22,38.77
2018,1,22,35.77
2018,1,22,32.84
2018,1,22,30.38
2018,1,22,29.64
2018,1,22,29.76
2018,1,22,30.7
2018,1,22,33.77
2018,1,22,44.44
2018,1,22,46.31
2018,1,23,50.09
2018,1,23,49.28
2018,1,23,47.76
2018,1,23,47.15
2018,1,23,47.25
2018,1,23,47.18
2018,1,23,47
2018,1,23,48.08
2018,1,23,48.48
2018,1,23,48.83
2018,1,23,50.82
2018,1,23,51.73
2018,1,23,52.48
2018,1,23,51.34
2018,1,23,45.92
2018,1,23,39.45
2018,1,23,37.61
2018,1,23,34.09
2018,1,23,32.46
2018,1,23,32.09
2018,1,23,32.74
2018,1,23,35.52
2018,1,23,47.26
2018,1,23,47.94
2018,1,24,50.11
2018,1,24,51.51
2018,1,24,53.83
2018,1,24,54.71
2018,1,24,53.56
2018,1,24,52.5
2018,1,24,51.6
2018,1,24,51.2
2018,1,24,50.56
2018,1,24,49.78
2018,1,24,49.34
2018,1,24,49.43
2018,1,24,48.81
2018,1,24,47.22
2018,1,24,42.21
2018,1,24,39.08
2018,1,24,36.96
2018,1,24,33.8
2018,1,24,31.01
2018,1,24,30.45
2018,1,24,33.56
2018,1,24,42.29
2018,1,24,47.14
2018,1,24,45.32
2018,1,25,48.41
2018,1,25,50.86
2018,1,25,52.27
2018,1,25,52.16
2018,1,25,49.35
2018,1,25,45.89
2018,1,25,42.13
2018,1,25,39.4
2018,1,25,36.89
2018,1,25,34.65
2018,1,25,33.19
2018,1,25,32.31
2018,1,25,31.93
2018,1,25,30.59
2018,1,25,26.51
2018,1,25,25.21
2018,1,25,24.1
2018,1,25,23.44
2018,1,25,21.4
2018,1,25,19.59
2018,1,25,24.07
2018,1,25,30.26
2018,1,25,37.27
2018,1,25,39.55
2018,1,26,43.25
2018,1,26,42.73
2018,1,26,42.67
2018,1,26,43.91
2018,1,26,45.54
2018,1,26,45.73
2018,1,26,45.58
2018,1,26,46.09
2018,1,26,47.32
2018,1,26,48.82
2018,1,26,49.94
2018,1,26,50.87
2018,1,26,51.47
2018,1,26,50.98
2018,1,26,47.15
2018,1,26,42.61
2018,1,26,35.99
2018,1,26,30.63
2018,1,26,27.54
2018,1,26,26.14
2018,1,26,25.91
2018,1,26,26.56
2018,1,26,29.4
2018,1,26,32.93
2018,1,27,40.26
2018,1,27,42.86
2018,1,27,44.65
2018,1,27,45.73
2018,1,27,46.61
2018,1,27,46.81
2018,1,27,45.85
2018,1,27,44.92
2018,1,27,44.05
2018,1,27,43.5
2018,1,27,43.87
2018,1,27,44.73
2018,1,27,45.91
2018,1,27,44.94
2018,1,27,38.63
2018,1,27,29.99
2018,1,27,24.41
2018,1,27,21.02
2018,1,27,20.68
2018,1,27,21.5
2018,1,27,26.15
2018,1,27,34.62
2018,1,27,40.22
2018,1,27,42.13
2018,1,28,44.6
2018,1,28,44.48
2018,1,28,45.14
2018,1,28,46.88
2018,1,28,48.07
2018,1,28,48.84
2018,1,28,49.54
2018,1,28,49.67
2018,1,28,49.61
2018,1,28,50.19
2018,1,28,50.19
2018,1,28,49.57
2018,1,28,50.29
2018,1,28,50.77
2018,1,28,46.19
2018,1,28,42.58
2018,1,28,37.49
2018,1,28,35.83
2018,1,28,33.98
2018,1,28,33.32
2018,1,28,33.99
2018,1,28,37.83
2018,1,28,49.39
2018,1,28,57.34
2018,1,29,65.86
2018,1,29,68.76
2018,1,29,69.6
2018,1,29,69.43
2018,1,29,68.15
2018,1,29,66.7
2018,1,29,64.58
2018,1,29,62.76
2018,1,29,61.93
2018,1,29,62.29
2018,1,29,62.91
2018,1,29,63.77
2018,1,29,64.03
2018,1,29,60.76
2018,1,29,50.95
2018,1,29,41.15
2018,1,29,34.41
2018,1,29,28.74
2018,1,29,26.51
2018,1,29,26.38
2018,1,29,27.24
2018,1,29,31.56
2018,1,29,45.99
2018,1,29,44.37
2018,1,30,45.13
2018,1,30,46.18
2018,1,30,48.56
2018,1,30,51.4
2018,1,30,53.41
2018,1,30,53.82
2018,1,30,51.18
2018,1,30,47.54
2018,1,30,44.92
2018,1,30,43.57
2018,1,30,43.54
2018,1,30,43.32
2018,1,30,42.15
2018,1,30,38.29
2018,1,30,32.55
2018,1,30,27.98
2018,1,30,26.72
2018,1,30,25.97
2018,1,30,25.95
2018,1,30,28.36
2018,1,30,32.19
2018,1,30,36.16
2018,1,30,42.55
2018,1,30,44.17
2018,1,31,49.85
2018,1,31,49.5
2018,1,31,47.45
2018,1,31,46.18
2018,1,31,44.82
2018,1,31,42.98
2018,1,31,41.9
2018,1,31,42.55
2018,1,31,44.06
2018,1,31,47.86
2018,1,31,57.65
2018,1,31,67.18
2018,1,31,68.25
2018,1,31,60.81
2018,1,31,48.96
2018,1,31,39.95
2018,1,31,33.24
2018,1,31,29.24
2018,1,31,28.07
2018,1,31,28.58
2018,1,31,30.09
2018,1,31,33.42
2018,1,31,43.4
2018,1,31,51.8
2018,2,1,64.52
2018,2,1,69.49
2018,2,1,73.21
2018,2,1,75.11
2018,2,1,75.78
2018,2,1,75.67
2018,2,1,75.05
2018,2,1,73.75
2018,2,1,72.85
2018,2,1,72.41
2018,2,1,71.97
2018,2,1,71.55
2018,2,1,70.43
2018,2,1,67.39
2018,2,1,60.35
2018,2,1,52.14
2018,2,1,47.72
2018,2,1,44.38
2018,2,1,41.66
2018,2,1,39.76
2018,2,1,39.41
2018,2,1,41.19
2018,2,1,48.08
2018,2,1,54.09
2018,2,2,63.3
2018,2,2,67.33
2018,2,2,68.14
2018,2,2,67.77
2018,2,2,68.04
2018,2,2,67.49
2018,2,2,66.46
2018,2,2,65.55
2018,2,2,64.52
2018,2,2,62.58
2018,2,2,60.8
2018,2,2,60.77
2018,2,2,60.97
2018,2,2,59.34
2018,2,2,53.56
2018,2,2,45.98
2018,2,2,38.78
2018,2,2,34.18
2018,2,2,32.11
2018,2,2,32.05
2018,2,2,34.46
2018,2,2,43.07
2018,2,2,55.33
2018,2,2,57.58
2018,2,3,63.18
2018,2,3,63.51
2018,2,3,64.3
2018,2,3,65.7
2018,2,3,65.99
2018,2,3,67.19
2018,2,3,67.78
2018,2,3,68.62
2018,2,3,68.63
2018,2,3,65.08
2018,2,3,61.7
2018,2,3,59.47
2018,2,3,60.55
2018,2,3,60.62
2018,2,3,53.6
2018,2,3,46.14
2018,2,3,38.8
2018,2,3,32.52
2018,2,3,30.26
2018,2,3,29.66
2018,2,3,29.46
2018,2,3,30.95
2018,2,3,35.72
2018,2,3,40.71
2018,2,4,52.71
2018,2,4,55.69
2018,2,4,58.69
2018,2,4,60.75
2018,2,4,60.83
2018,2,4,61.54
2018,2,4,64.83
2018,2,4,68.12
2018,2,4,71.85
2018,2,4,74.68
2018,2,4,75.24
2018,2,4,73.88
2018,2,4,73.16
2018,2,4,72.25
2018,2,4,67.84
2018,2,4,61.35
2018,2,4,54.22
2018,2,4,47.15
2018,2,4,41.81
2018,2,4,38.84
2018,2,4,37.98
2018,2,4,39.62
2018,2,4,47.38
2018,2,4,55.2
2018,2,5,70.12
2018,2,5,74.08
2018,2,5,76.67
2018,2,5,75.26
2018,2,5,70.01
2018,2,5,64.52
2018,2,5,61.4
2018,2,5,60.4
2018,2,5,60.53
2018,2,5,61.34
2018,2,5,62.14
2018,2,5,62.84
2018,2,5,63.86
2018,2,5,60.42
2018,2,5,53.35
2018,2,5,46.41
2018,2,5,41.58
2018,2,5,37.66
2018,2,5,34.16
2018,2,5,31.69
2018,2,5,30.95
2018,2,5,32.99
2018,2,5,39.51
2018,2,5,47.87
2018,2,6,63.51
2018,2,6,70.96
2018,2,6,75.52
2018,2,6,75.55
2018,2,6,73.41
2018,2,6,71.6
2018,2,6,69.54
2018,2,6,68.18
2018,2,6,69.03
2018,2,6,70.94
2018,2,6,71.47
2018,2,6,71.97
2018,2,6,72.32
2018,2,6,69.3
2018,2,6,59.75
2018,2,6,50.49
2018,2,6,43.85
2018,2,6,38.36
2018,2,6,34.29
2018,2,6,31.66
2018,2,6,30.76
2018,2,6,31.16
2018,2,6,35.11
2018,2,6,44.22
2018,2,7,54.72
2018,2,7,55.71
2018,2,7,55.89
2018,2,7,57.93
2018,2,7,59.28
2018,2,7,59.32
2018,2,7,58.59
2018,2,7,57.91
2018,2,7,57.46
2018,2,7,57.35
2018,2,7,56.62
2018,2,7,56.58
2018,2,7,55.52
2018,2,7,51
2018,2,7,43.54
2018,2,7,36.04
2018,2,7,31.03
2018,2,7,28.22
2018,2,7,27.43
2018,2,7,28.04
2018,2,7,30.16
2018,2,7,33.37
2018,2,7,39.74
2018,2,7,47.21
2018,2,8,58.4
2018,2,8,59.48
2018,2,8,59.15
2018,2,8,58.33
2018,2,8,57.96
2018,2,8,57.84
2018,2,8,58.33
2018,2,8,58.42
2018,2,8,59.24
2018,2,8,59.32
2018,2,8,59.13
2018,2,8,59.15
2018,2,8,59.08
2018,2,8,55.06
2018,2,8,47.35
2018,2,8,40.39
2018,2,8,34.82
2018,2,8,30.04
2018,2,8,27.9
2018,2,8,27.54
2018,2,8,28.62
2018,2,8,30.58
2018,2,8,37.02
2018,2,8,45.89
2018,2,9,57.31
2018,2,9,58.67
2018,2,9,58.62
2018,2,9,58.24
2018,2,9,57.45
2018,2,9,57.01
2018,2,9,57.1
2018,2,9,57.47
2018,2,9,57.53
2018,2,9,59.75
2018,2,9,63.42
2018,2,9,65.44
2018,2,9,68.12
2018,2,9,66.77
2018,2,9,60.24
2018,2,9,51.65
2018,2,9,42.66
2018,2,9,34.64
2018,2,9,29.8
2018,2,9,28.2
2018,2,9,29.26
2018,2,9,33.12
2018,2,9,42.31
2018,2,9,50.13
2018,2,10,74.7
2018,2,10,84.8
2018,2,10,88.19
2018,2,10,84.45
2018,2,10,78.02
2018,2,10,74.83
2018,2,10,72.01
2018,2,10,70.44
2018,2,10,70.25
2018,2,10,70.62
2018,2,10,69.88
2018,2,10,68.97
2018,2,10,68.86
2018,2,10,67.94
2018,2,10,62.44
2018,2,10,57.75
2018,2,10,57.12
2018,2,10,59.97
2018,2,10,61.97
2018,2,10,63.9
2018,2,10,65.31
2018,2,10,66.11
2018,2,10,67.76
2018,2,10,67.1
2018,2,11,67.91
2018,2,11,65.45
2018,2,11,63.4
2018,2,11,61.86
2018,2,11,61.2
2018,2,11,60.12
2018,2,11,58.54
2018,2,11,55.88
2018,2,11,51.77
2018,2,11,47.23
2018,2,11,43.78
2018,2,11,41.13
2018,2,11,39.72
2018,2,11,37.28
2018,2,11,32.36
2018,2,11,29.22
2018,2,11,25.78
2018,2,11,24.24
2018,2,11,23.82
2018,2,11,24.01
2018,2,11,24.21
2018,2,11,25.36
2018,2,11,32.5
2018,2,11,41.09
2018,2,12,42.09
2018,2,12,44.51
2018,2,12,47.46
2018,2,12,47.62
2018,2,12,46.47
2018,2,12,47.49
2018,2,12,49.2
2018,2,12,50.85
2018,2,12,52.7
2018,2,12,54.42
2018,2,12,55.95
2018,2,12,56.02
2018,2,12,56.11
2018,2,12,55.27
2018,2,12,50.55
2018,2,12,48.5
2018,2,12,46.97
2018,2,12,44.73
2018,2,12,44.2
2018,2,12,44.77
2018,2,12,47.05
2018,2,12,51.27
2018,2,12,59.07
2018,2,12,63.76
2018,2,13,76.38
2018,2,13,79.42
2018,2,13,79.96
2018,2,13,79.29
2018,2,13,79.12
2018,2,13,79.2
2018,2,13,79.18
2018,2,13,78.23
2018,2,13,75.42
2018,2,13,72.56
2018,2,13,70.57
2018,2,13,69.12
2018,2,13,68.27
2018,2,13,62.93
2018,2,13,52.97
2018,2,13,48.38
2018,2,13,40.32
2018,2,13,34.95
2018,2,13,31.4
2018,2,13,29.68
2018,2,13,29.49
2018,2,13,31.87
2018,2,13,44.3
2018,2,13,44.53
2018,2,14,50.58
2018,2,14,54.4
2018,2,14,58.34
2018,2,14,61.33
2018,2,14,62.32
2018,2,14,62.17
2018,2,14,61.72
2018,2,14,61.02
2018,2,14,60.19
2018,2,14,59.1
2018,2,14,59.42
2018,2,14,59.92
2018,2,14,60.3
2018,2,14,56.18
2018,2,14,49.82
2018,2,14,43.68
2018,2,14,36.73
2018,2,14,31.55
2018,2,14,28.85
2018,2,14,28.61
2018,2,14,31.21
2018,2,14,35.57
2018,2,14,42.83
2018,2,14,46.02
2018,2,15,52.41
2018,2,15,52.25
2018,2,15,52.26
2018,2,15,53.06
2018,2,15,53.94
2018,2,15,55.14
2018,2,15,56.05
2018,2,15,56.72
2018,2,15,56.8
2018,2,15,58.72
2018,2,15,60.99
2018,2,15,63.31
2018,2,15,65.43
2018,2,15,62.17
2018,2,15,55.55
2018,2,15,48.62
2018,2,15,43.84
2018,2,15,38.39
2018,2,15,33.91
2018,2,15,31.11
2018,2,15,30.01
2018,2,15,30.92
2018,2,15,34.78
2018,2,15,40.96
2018,2,16,61.81
2018,2,16,72.9
2018,2,16,74.86
2018,2,16,71.85
2018,2,16,68.65
2018,2,16,66.2
2018,2,16,63.82
2018,2,16,62.2
2018,2,16,61.54
2018,2,16,60.57
2018,2,16,59.47
2018,2,16,59
2018,2,16,58.26
2018,2,16,53.47
2018,2,16,43.98
2018,2,16,34.81
2018,2,16,26.46
2018,2,16,21.56
2018,2,16,18.65
2018,2,16,17.52
2018,2,16,17.9
2018,2,16,20.4
2018,2,16,27.44
2018,2,16,38.14
2018,2,17,42.08
2018,2,17,43.66
2018,2,17,45.93
2018,2,17,47.05
2018,2,17,47.2
2018,2,17,46.77
2018,2,17,46.01
2018,2,17,45.19
2018,2,17,44.9
2018,2,17,44.51
2018,2,17,45.18
2018,2,17,46.6
2018,2,17,47.2
2018,2,17,44.31
2018,2,17,39.25
2018,2,17,30.13
2018,2,17,24.38
2018,2,17,20.51
2018,2,17,18.81
2018,2,17,18.46
2018,2,17,18.94
2018,2,17,20.51
2018,2,17,26.19
2018,2,17,38.37
2018,2,18,45.19
2018,2,18,45.23
2018,2,18,45.55
2018,2,18,46.89
2018,2,18,47.43
2018,2,18,47.13
2018,2,18,45.9
2018,2,18,44.06
2018,2,18,42.79
2018,2,18,41.9
2018,2,18,42.31
2018,2,18,43.48
2018,2,18,45.35
2018,2,18,42.36
2018,2,18,36.51
2018,2,18,30.23
2018,2,18,25.81
2018,2,18,23.01
2018,2,18,21.44
2018,2,18,21.64
2018,2,18,22.53
2018,2,18,24.31
2018,2,18,28.6
2018,2,18,35.82
2018,2,19,49.78
2018,2,19,51.35
2018,2,19,53.33
2018,2,19,57.86
2018,2,19,63.63
2018,2,19,71.96
2018,2,19,82.02
2018,2,19,85.9
2018,2,19,81.61
2018,2,19,77.08
2018,2,19,74.65
2018,2,19,71.54
2018,2,19,69.65
2018,2,19,66.33
2018,2,19,60.06
2018,2,19,54.61
2018,2,19,50.49
2018,2,19,45.84
2018,2,19,39.84
2018,2,19,35.72
2018,2,19,36.35
2018,2,19,43.09
2018,2,19,55.34
2018,2,19,63.38
2018,2,20,80.32
2018,2,20,84.13
2018,2,20,83.82
2018,2,20,78.72
2018,2,20,74.1
2018,2,20,71.06
2018,2,20,67.53
2018,2,20,64.84
2018,2,20,63
2018,2,20,61.58
2018,2,20,61.2
2018,2,20,61.12
2018,2,20,59.72
2018,2,20,54.09
2018,2,20,44.99
2018,2,20,38.47
2018,2,20,32.89
2018,2,20,30.55
2018,2,20,29.91
2018,2,20,30.01
2018,2,20,30.96
2018,2,20,32.61
2018,2,20,35.76
2018,2,20,37.4
2018,2,21,42.32
2018,2,21,45.23
2018,2,21,47.23
2018,2,21,47.65
2018,2,21,49.57
2018,2,21,50
2018,2,21,51.5
2018,2,21,52.92
2018,2,21,53.2
2018,2,21,54.01
2018,2,21,54.45
2018,2,21,53.91
2018,2,21,52.69
2018,2,21,46.79
2018,2,21,37.69
2018,2,21,32.52
2018,2,21,27.28
2018,2,21,24.56
2018,2,21,23.46
2018,2,21,23.41
2018,2,21,23.8
2018,2,21,25.17
2018,2,21,29.51
2018,2,21,35
2018,2,22,49.32
2018,2,22,50.29
2018,2,22,50.51
2018,2,22,51.63
2018,2,22,53.62
2018,2,22,54.69
2018,2,22,54.71
2018,2,22,56.41
2018,2,22,58.44
2018,2,22,60.21
2018,2,22,62.47
2018,2,22,62.93
2018,2,22,62.95
2018,2,22,60.73
2018,2,22,56.58
2018,2,22,54.04
2018,2,22,50.26
2018,2,22,45.82
2018,2,22,42.32
2018,2,22,40.64
2018,2,22,40.5
2018,2,22,42.97
2018,2,22,47.32
