Year,Month,Day,DHI (w/m2),DNI (w/m2),Wind Speed (m/s),Relative Humidity (%),Pressure (mbar)
2016,4,12,52,390,1.3,56.09,940
2016,4,13,55,387,3.2,51.65,940
2016,4,14,75,235,3.7,36.31,932
2016,4,15,63,309,6,29.48,935
2016,4,16,52,419,4.6,32.2,940
2016,4,17,51,430,2.9,26.94,940
2016,4,18,56,411,1.7,27.07,942
2016,4,19,66,372,1.3,29.21,940
2016,4,20,62,394,2.5,26.84,940
2016,4,21,88,328,2.6,23.76,938
2016,4,22,59,397,6,27.72,935
2016,4,23,52,430,3.4,34.26,940
2016,4,24,94,210,3.5,28.55,935
2016,4,25,128,21,4.6,57.37,930
2016,4,26,49,417,2.4,38.61,935
2016,4,27,130,168,2.8,50.62,930
2016,4,28,124,128,1.9,63.45,931
2016,4,29,102,245,1.8,49.64,935
2016,4,30,74,47,2.9,70.62,931
2016,5,1,82,357,1.6,44.1,939
2016,5,2,74,376,1.8,42.13,940
2016,5,3,54,424,2.2,37.07,940
2016,5,4,64,368,2.5,30.52,936
2016,5,5,133,209,4.1,32.04,930
2016,5,6,110,37,2.5,51.24,931
2016,5,7,109,165,1.8,67.48,938
2016,5,8,91,263,2.1,59.03,937
2016,5,9,65,394,3.3,46.37,934
2016,5,10,65,389,1,43.99,940
2016,5,11,62,411,2.9,25.02,940
2016,5,12,59,428,1.4,21.94,940
2016,5,13,66,373,2.2,21.81,940
2016,5,14,57,396,4.4,27.76,935
2016,5,15,65,403,3.4,29.08,930
2016,5,16,58,372,2.6,28.22,932
2016,5,17,133,95,3.5,50.21,939
2016,5,18,52,432,2.2,37.2,940
2016,5,19,57,419,4.9,28.76,934
2016,5,20,152,161,6.8,27.34,930
2016,5,21,48,474,4.6,28.37,933
2016,5,22,59,437,1.6,30.18,938
2016,5,23,65,421,3.4,28.6,932
2016,5,24,61,424,4.6,38.84,933
2016,5,25,73,385,1.7,34.32,940
2016,5,26,68,402,1.4,31.64,940
2016,5,27,69,399,1.3,27.98,935
2016,5,28,111,298,2.2,24.73,936
2016,5,29,67,411,2.3,22.07,940
2016,5,30,75,356,1.3,20.72,940
2016,5,31,66,410,2.2,19.45,937
2016,6,1,61,433,2,14.79,940
2016,6,2,69,411,1.5,13.18,940
2016,6,3,75,398,1.6,13.56,940
2016,6,4,69,413,1.5,11.74,940
2016,6,5,60,438,3.1,10.72,935
2016,6,6,58,445,2.3,12.38,930
2016,6,7,74,390,2.3,13.76,932
2016,6,8,94,329,3.3,16.94,934
2016,6,9,96,319,5.5,18.1,934
2016,6,10,97,312,4.9,23.52,938
2016,6,11,85,282,3,34.42,940
2016,6,12,77,380,3.4,29.82,940
2016,6,13,60,430,2.2,23.32,940
2016,6,14,56,447,4.7,20.98,935
2016,6,15,51,463,6.3,20.87,933
2016,6,16,50,468,4.4,20.72,940
2016,6,17,55,450,3.4,18.95,940
2016,6,18,87,338,2.6,16.48,940
2016,6,19,60,415,1.3,13.94,940
2016,6,20,69,422,1.9,13.19,940
2016,6,21,140,233,4,13.35,940
2016,6,22,62,423,3.7,14.33,938
2016,6,23,55,453,2.9,9.67,940
2016,6,24,74,405,2.7,9.23,938
2016,6,25,74,395,2,13.07,940
2016,6,26,67,415,1.1,12.73,940
2016,6,27,92,349,2.1,19.49,940
2016,6,28,86,255,1.9,28.6,940
2016,6,29,69,384,2,30.36,940
2016,6,30,48,200,3,37.32,940
2016,7,1,102,261,1.2,67.98,940
2016,7,2,71,379,1.4,59.38,940
2016,7,3,62,412,2.2,33.55,940
2016,7,4,51,455,3.2,23.02,940
2016,7,5,47,475,4,18.4,939
2016,7,6,49,465,4.8,20.34,938
2016,7,7,51,463,3.4,18.48,940
2016,7,8,49,462,3.6,17.28,940
2016,7,9,97,340,4.5,19,940
2016,7,10,50,464,5.8,19.69,935
2016,7,11,56,450,2.3,14.3,934
2016,7,12,48,470,3.2,13.35,937
2016,7,13,49,464,2.1,12.98,940
2016,7,14,51,458,2,12.48,940
2016,7,15,51,458,3.8,10.88,938
2016,7,16,51,460,5.4,11.4,937
2016,7,17,47,450,4.8,13.53,940
2016,7,18,56,424,3.6,18.79,940
2016,7,19,47,447,3.3,17.19,940
2016,7,20,45,451,2.7,17.44,940
2016,7,21,55,417,1.9,19.93,940
2016,7,22,51,438,2.7,12.43,940
2016,7,23,52,435,2.6,13.85,939
2016,7,24,85,343,3.6,14.46,940
2016,7,25,85,343,3,15.63,940
2016,7,26,68,386,1.4,18.15,940
2016,7,27,65,367,1.8,19.5,940
2016,7,28,83,336,1.9,18.18,940
2016,7,29,119,163,2.3,26.74,938
2016,7,30,101,227,3.5,32.06,938
2016,7,31,84,293,2.5,34.69,940
2016,8,1,87,282,1.6,43.83,940
2016,8,2,83,311,2.2,46.81,940
2016,8,3,72,328,3.3,44.75,940
2016,8,4,110,36,1.2,70.18,940
2016,8,5,81,278,2,49.63,938
2016,8,6,54,405,3.2,29.38,937
2016,8,7,50,422,3.4,22.07,934
2016,8,8,53,417,3.4,13.84,933
2016,8,9,62,399,4,14.8,935
2016,8,10,57,402,3.7,22.07,940
2016,8,11,54,405,2.3,22.18,940
2016,8,12,50,414,1.1,22.82,940
2016,8,13,49,423,1.3,14.59,940
2016,8,14,55,391,2,13.8,940
2016,8,15,50,417,3.7,12.43,940
2016,8,16,45,430,2.8,9.17,940
2016,8,17,57,381,2.6,14.04,940
2016,8,18,66,295,1.4,25.32,940
2016,8,19,107,115,1.6,29.15,940
2016,8,20,87,281,2.9,17.56,939
2016,8,21,112,166,3.9,30.71,940
2016,8,22,114,215,2.7,43.11,940
2016,8,23,68,341,1.3,53.05,940
2016,8,24,67,341,1.3,35.41,940
2016,8,25,60,360,3.5,22.62,940
2016,8,26,68,266,2.9,31.11,940
2016,8,27,87,224,2,61.69,940
2016,8,28,53,375,1.3,41.62,940
2016,8,29,54,377,1.4,26.81,940
2016,8,30,43,409,1.4,22.72,940
2016,8,31,76,242,2.7,25.27,940
2016,9,1,89,268,3.3,28.12,940
2016,9,2,50,375,3.5,26.86,936
2016,9,3,40,427,4.1,17.11,931
2016,9,4,48,402,5,22.96,930
2016,9,5,44,406,1.5,19.37,930
2016,9,6,50,387,1.7,17.89,938
2016,9,7,49,374,2,27.91,940
2016,9,8,51,372,1.5,26.41,940
2016,9,9,51,367,1.6,22.56,940
2016,9,10,45,379,2.1,17.63,940
2016,9,11,40,403,3.5,19,940
2016,9,12,53,352,5.1,24.14,934
2016,9,13,48,364,5.2,43.35,934
2016,9,14,39,406,0.8,22.97,940
2016,9,15,44,383,1.6,16.89,940
2016,9,16,43,377,1.9,16.19,940
2016,9,17,44,379,1.8,15.22,940
2016,9,18,39,398,1.2,11.47,940
2016,9,19,57,307,2,15.3,940
2016,9,20,111,56,2.6,60.34,940
2016,9,21,58,204,1.2,73.29,940
2016,9,22,46,360,6.1,41.23,931
2016,9,23,42,370,2.1,24.01,940
2016,9,24,36,387,2.5,24.73,941
2016,9,25,39,370,3.9,26.07,948
2016,9,26,37,372,2.7,24.89,945
2016,9,27,41,313,1.6,29.79,940
2016,9,28,72,218,1.3,39.12,940
2016,9,29,47,308,1.3,42.38,942
2016,9,30,44,319,1.5,41.65,940
2016,10,1,35,367,3,30.1,940
2016,10,2,34,381,5.2,23.21,935
2016,10,3,67,243,2.9,25.14,939
2016,10,4,33,380,1.4,19.15,936
2016,10,5,36,372,1.2,21.07,938
2016,10,6,36,369,2.4,18.15,940
2016,10,7,48,314,2.8,17.54,940
2016,10,8,47,315,1.8,23.73,940
2016,10,9,40,335,1.5,33.81,940
2016,10,10,55,215,2.6,27.51,940
2016,10,11,33,363,2.6,21.79,940
2016,10,12,69,227,1,21.88,940
2016,10,13,42,332,1.5,20.08,940
2016,10,14,78,59,4,15.33,940
2016,10,15,31,353,5.6,36.63,938
2016,10,16,60,259,6.7,50.38,935
2016,10,17,30,356,3,47.59,936
2016,10,18,34,347,1.1,32.25,940
2016,10,19,30,366,4.1,22.71,947
2016,10,20,30,368,3.3,18.74,945
2016,10,21,35,335,1.7,21.71,940
2016,10,22,31,357,1.8,20.91,940
2016,10,23,72,61,2.4,31.9,940
2016,10,24,39,29,1.4,79.33,940
2016,10,25,54,235,0.9,69.82,940
2016,10,26,33,319,1.3,60.81,941
2016,10,27,80,107,1.3,53.2,940
2016,10,28,51,15,2.4,54.86,940
2016,10,29,66,165,2,61.46,940
2016,10,30,68,65,4.2,58.85,940
2016,10,31,32,324,1.4,57.46,940
2016,11,1,39,231,2.1,52.32,940
2016,11,2,29,334,3.3,42.78,945
2016,11,3,29,326,3.5,41,947
2016,11,4,30,302,2.7,46.67,945
2016,11,5,30,304,1.6,51.08,940
2016,11,6,30,296,1.3,38.76,940
2016,11,7,28,304,1.5,42.29,948
2016,11,8,25,323,2.2,37.62,950
2016,11,9,29,304,1.7,35.89,946
2016,11,10,27,312,1.4,32.86,945
2016,11,11,26,316,1,29.17,948
2016,11,12,51,185,1,33.03,948
2016,11,13,27,305,1.3,34.17,949
2016,11,14,25,316,1.2,30.79,948
2016,11,15,35,257,1.7,30.14,940
2016,11,16,54,117,6.5,30.13,931
2016,11,17,23,322,3,27.59,941
2016,11,18,23,312,2.4,26.69,949
2016,11,19,24,311,1.6,25.25,942
2016,11,20,24,136,1.6,34.04,940
2016,11,21,45,162,2.2,70.4,936
2016,11,22,25,301,1.5,50.83,940
2016,11,23,27,293,2.1,40.84,942
2016,11,24,28,298,3,33.61,950
2016,11,25,26,313,1.9,28.3,945
2016,11,26,32,263,4,42.78,935
2016,11,27,50,109,4.4,72.28,933
2016,11,28,40,203,1.4,47,932
2016,11,29,20,319,2.3,40.96,940
2016,11,30,32,248,1.3,36.35,940
2016,12,1,26,286,1.7,39.24,940
2016,12,2,34,226,5.6,39.55,941
2016,12,3,23,299,3.6,35.75,944
2016,12,4,22,301,1.4,35.15,940
2016,12,5,35,217,1,36.07,940
2016,12,6,27,271,2.6,43.26,933
2016,12,7,33,238,2.3,31.88,940
2016,12,8,29,265,1.1,37.8,950
2016,12,9,51,89,0.8,56.08,950
2016,12,10,27,233,1.1,77.42,940
2016,12,11,40,189,1,71.85,940
2016,12,12,44,142,1,59.81,940
2016,12,13,40,192,1.1,62.37,940
2016,12,14,25,18,1.3,76.26,940
2016,12,15,51,45,3,59.17,938
2016,12,16,39,189,7.9,69.43,930
2016,12,17,21,322,3.2,30.66,940
2016,12,18,22,316,3.4,31.61,950
2016,12,19,21,323,3.1,31.67,950
2016,12,20,20,329,2.2,33.1,950
2016,12,21,48,17,1.8,36.42,945
2016,12,22,31,30,3.1,88.23,940
2016,12,23,43,148,2.3,94.19,938
2016,12,24,45,21,3.3,87.21,929
2016,12,25,29,239,1.2,54.69,938
2016,12,26,26,258,2,50.41,950
2016,12,27,22,307,1.8,44.71,950
2016,12,28,24,291,1.8,55.31,950
2016,12,29,22,302,3,57.1,950
2016,12,30,36,7,1.2,60.32,942
2016,12,31,2,204,2.1,66.06,943
