Year,Month,Day,DHI (w/m2),DNI (w/m2),Wind Speed (m/s),Relative Humidity (%),Pressure (mbar)
2017,3,7,38,363,1.4,36.67,950
2017,3,8,50,320,1.8,41.27,945
2017,3,9,39,372,1.4,40.72,943
2017,3,10,87,176,1,39.53,940
2017,3,11,46,336,2,40.01,940
2017,3,12,46,352,1.8,38.04,940
2017,3,13,42,368,1.8,36.93,941
2017,3,14,47,365,1,29.89,941
2017,3,15,63,287,2,35.99,940
2017,3,16,60,320,1.2,38.47,940
2017,3,17,54,342,1.4,38.9,940
2017,3,18,59,309,2.6,37.76,940
2017,3,19,66,291,2.5,38.13,940
2017,3,20,65,254,2.9,37.01,940
2017,3,21,65,236,4.2,51.24,940
2017,3,22,107,127,4.5,61.76,935
2017,3,23,83,235,3.1,54.59,938
2017,3,24,46,377,2,42.58,943
2017,3,25,70,299,3.1,55.95,940
2017,3,26,52,354,1.3,49.83,940
2017,3,27,86,216,3.6,48.4,933
2017,3,28,46,399,4.4,36.49,940
2017,3,29,57,362,2.4,36.51,940
2017,3,30,74,246,7.2,40.01,931
2017,3,31,107,19,4.4,51.88,931
2017,4,1,50,381,3.3,46.26,940
2017,4,2,52,378,1.5,36.82,936
2017,4,3,53,327,2.6,50.93,933
2017,4,4,63,358,2.2,36.77,940
2017,4,5,62,350,1.5,30.03,945
2017,4,6,61,240,2.4,35.7,940
2017,4,7,129,102,4.7,25.99,940
2017,4,8,65,366,5.9,37.9,937
2017,4,9,73,366,2.4,27.93,940
2017,4,10,55,399,1.5,22.92,940
2017,4,11,102,197,1.9,27.95,940
2017,4,12,59,375,2.7,42.8,940
2017,4,13,76,347,6,48.15,937
2017,4,14,71,360,1.3,40.33,939
2017,4,15,73,346,1.7,27.4,940
2017,4,16,77,348,2.4,23.15,940
2017,4,17,123,112,4.4,37.77,940
2017,4,18,61,375,6.1,52.23,940
2017,4,19,59,386,1.6,45.75,940
2017,4,20,56,418,2.6,26.91,940
2017,4,21,65,384,3.2,26.68,940
2017,4,22,61,393,2,25.02,940
2017,4,23,88,311,5.1,26.23,930
2017,4,24,98,250,4.5,33.36,930
2017,4,25,66,386,3.4,27.3,932
2017,4,26,81,324,2.3,29.33,935
2017,4,27,63,400,3.9,28.17,930
2017,4,28,56,433,5,22.02,936
2017,4,29,48,448,3.8,28.47,940
2017,4,30,59,416,1.4,22.93,941
2017,5,1,52,425,1.9,21.77,940
2017,5,2,60,403,1.7,23.99,940
2017,5,3,62,392,2.9,24.17,940
2017,5,4,66,399,1.9,18.45,940
2017,5,5,94,306,3.3,19.85,934
2017,5,6,73,373,5.2,30.96,928
2017,5,7,110,154,2.1,39.31,933
2017,5,8,81,376,1.8,27.39,936
2017,5,9,88,319,3.3,44.61,936
2017,5,10,83,333,1.5,59.51,940
2017,5,11,66,392,1.7,46.47,940
2017,5,12,59,423,4.9,26.06,935
2017,5,13,54,448,2.2,22.92,930
2017,5,14,58,440,4.1,20.26,930
2017,5,15,74,367,4.1,39.57,930
2017,5,16,73,389,3.9,37.15,933
2017,5,17,77,300,4.1,31.87,932
2017,5,18,54,346,2.5,27.74,940
2017,5,19,56,434,1.9,23.13,940
2017,5,20,58,427,1.9,25.8,940
2017,5,21,65,393,1,16.95,940
2017,5,22,72,387,2.4,22.46,940
2017,5,23,68,408,1.8,15.78,940
2017,5,24,94,314,5.3,15.12,931
2017,5,25,60,428,6.5,22.34,930
2017,5,26,64,417,5.6,34.81,932
2017,5,27,69,412,1.8,24.65,940
2017,5,28,62,430,2.4,14.54,940
2017,5,29,63,412,1.7,12.27,938
2017,5,30,116,263,2.4,14.29,936
2017,5,31,150,194,3.5,18.36,933
2017,6,1,70,405,2.8,20.42,934
2017,6,2,61,432,1.4,14.19,940
2017,6,3,66,414,2.2,13.49,939
2017,6,4,61,419,3.6,18.93,937
2017,6,5,59,443,3,15,937
2017,6,6,66,416,3.2,15.61,939
2017,6,7,62,426,3.8,19.14,939
2017,6,8,118,272,4.6,16.74,938
2017,6,9,54,448,6.3,27.21,932
2017,6,10,77,363,6.8,32.59,930
2017,6,11,59,443,7.7,26.47,930
2017,6,12,51,473,3.8,26.58,938
2017,6,13,71,416,1.5,18.63,940
2017,6,14,66,433,1.3,10.24,940
2017,6,15,62,442,1.5,9.28,940
2017,6,16,64,433,1.4,9.47,940
2017,6,17,63,426,1.6,9.14,937
2017,6,18,57,426,2,16.47,937
2017,6,19,71,394,2.1,16.15,940
2017,6,20,79,376,2,13.68,938
2017,6,21,70,416,3.1,10.65,933
2017,6,22,60,437,2.7,11.5,931
2017,6,23,79,382,2.1,11.6,938
2017,6,24,79,378,2.8,10.32,939
2017,6,25,81,355,2.6,10.41,940
2017,6,26,59,455,5.7,9.54,940
2017,6,27,51,468,3.1,10.87,935
2017,6,28,52,475,4,11.54,930
2017,6,29,53,460,2.1,11.47,938
2017,6,30,58,448,1.4,10.91,940
2017,7,1,58,442,3,11.86,937
2017,7,2,68,411,3.7,14.29,940
2017,7,3,82,396,2.6,10.57,940
2017,7,4,52,463,1.9,10.11,940
2017,7,5,67,406,2.2,11.81,940
2017,7,6,75,362,1,14.21,940
2017,7,7,78,332,1.2,10.75,940
2017,7,8,105,263,2,16.27,940
2017,7,9,109,260,3.3,36.41,940
2017,7,10,117,166,2.2,29.21,940
2017,7,11,97,307,1.9,28.21,940
2017,7,12,86,341,1.4,26.55,940
2017,7,13,65,395,1.8,25.68,940
2017,7,14,58,410,1.7,17.39,940
2017,7,15,56,420,1.7,15.65,940
2017,7,16,70,375,3.1,25.52,939
2017,7,17,82,257,3.9,33.29,939
2017,7,18,102,255,3.7,33.57,940
2017,7,19,111,83,1.5,54.31,940
2017,7,20,131,32,2,43.34,940
2017,7,21,58,407,2.4,25.94,940
2017,7,22,62,386,1.4,22.06,940
2017,7,23,56,407,2.6,30.85,938
2017,7,24,98,162,3,47.74,940
2017,7,25,143,140,1.2,75.54,940
2017,7,26,74,342,1.6,59.96,940
2017,7,27,51,410,0.9,41.63,940
2017,7,28,53,420,2.2,30.35,940
2017,7,29,66,370,2.4,38.2,940
2017,7,30,80,332,1.5,31.14,940
2017,7,31,64,375,1.7,28.08,940
2017,8,1,56,400,1.7,31.14,940
2017,8,2,58,380,2,49.42,940
2017,8,3,134,192,2.3,57.01,940
2017,8,4,133,87,1.8,62.16,940
2017,8,5,85,308,1.1,56.24,940
2017,8,6,83,258,1.7,40.49,940
2017,8,7,71,341,1.4,34.73,940
2017,8,8,57,381,1.8,25.29,940
2017,8,9,64,376,2.6,23.38,940
2017,8,10,47,421,2.7,20.74,940
2017,8,11,71,203,1.8,29.02,940
2017,8,12,57,379,1.9,37.28,940
2017,8,13,58,390,3.4,25.59,938
2017,8,14,56,349,4.5,18.46,934
2017,8,15,58,373,2.3,29.63,932
2017,8,16,51,403,1.8,24.06,940
2017,8,17,48,410,1.4,20.77,940
2017,8,18,46,418,1.7,19.56,940
2017,8,19,47,414,2.6,19.08,940
2017,8,20,48,403,2.2,21.2,940
2017,8,21,98,213,1.5,35.5,940
2017,8,22,50,398,1.4,34.57,940
2017,8,23,38,211,1.8,27.44,940
2017,8,24,89,253,1.8,57.02,940
2017,8,25,48,387,1.2,38.55,940
2017,8,26,50,389,1.3,26.64,940
2017,8,27,52,387,1.2,18.28,940
2017,8,28,58,364,1.3,20.55,940
2017,8,29,93,205,1.8,22,940
2017,8,30,57,267,1.5,25.59,940
2017,8,31,64,280,2.1,29.97,940
2017,9,1,64,335,2,27.32,940
2017,9,2,61,345,2.7,25.3,940
2017,9,3,79,269,1.7,38.36,940
2017,9,4,107,220,1.4,36.33,940
2017,9,5,86,230,1.5,27.05,940
2017,9,6,64,154,1.6,39.2,940
2017,9,7,69,199,2.2,37.73,940
2017,9,8,96,115,1.7,52.57,940
2017,9,9,98,133,1.7,71.09,940
2017,9,10,48,354,1.9,51.5,940
2017,9,11,49,341,1.8,42.22,940
2017,9,12,42,372,1.9,38.94,940
2017,9,13,80,209,1.4,40.5,935
2017,9,14,44,375,3.7,37.76,930
2017,9,15,59,316,1.4,49.69,933
2017,9,16,56,335,1.8,30.7,940
2017,9,17,47,351,1.4,33.56,940
2017,9,18,42,372,3.6,33.15,936
2017,9,19,49,347,4.5,36.07,931
2017,9,20,39,377,4.6,36.7,931
2017,9,21,41,362,7.4,43.38,930
2017,9,22,38,379,1.3,31.64,930
2017,9,23,78,254,2.6,31.39,935
2017,9,24,39,382,1.9,28.94,940
2017,9,25,40,376,2.3,26.35,940
2017,9,26,79,262,2.9,26.53,940
2017,9,27,40,365,2.8,29.9,940
2017,9,28,39,367,2.1,33.17,940
2017,9,29,37,366,1.6,24.9,940
2017,9,30,37,368,3.4,22.42,936
2017,10,1,35,372,2.4,25.06,931
2017,10,2,35,382,2.8,25.63,930
2017,10,3,36,368,3.6,28.06,934
2017,10,4,35,384,1.5,24.52,940
2017,10,5,34,387,1.1,15.66,940
2017,10,6,34,381,2.7,17.71,940
2017,10,7,36,374,1.5,17.47,936
2017,10,8,40,354,3,13.83,932
2017,10,9,39,369,5.6,21.16,940
2017,10,10,34,376,1.7,18.41,940
2017,10,11,35,372,2.3,13.34,939
2017,10,12,42,332,1.1,19.38,940
2017,10,13,42,339,1.5,15.76,940
2017,10,14,36,363,4.3,13.09,947
2017,10,15,32,388,3.5,12.58,950
2017,10,16,31,380,2,9.9,948
2017,10,17,35,352,1.3,9.77,943
2017,10,18,80,106,1.2,14.49,940
2017,10,19,45,270,1.8,18.32,935
2017,10,20,35,338,4.8,40.04,932
2017,10,21,28,364,2.6,19.63,943
2017,10,22,29,355,2,22.24,950
2017,10,23,29,349,3.5,25.36,950
2017,10,24,28,358,4.4,22.23,950
2017,10,25,30,359,2.1,18.43,944
2017,10,26,30,349,1.7,16.58,940
2017,10,27,30,351,2.7,23.94,940
2017,10,28,29,333,2.7,25.51,940
2017,10,29,30,336,1.3,25.81,940
2017,10,30,40,234,2.1,31.27,930
2017,10,31,34,296,2,58.22,937
2017,11,1,31,316,2,55.87,939
2017,11,2,32,309,3.1,62.71,940
2017,11,3,34,296,3.9,58.11,940
2017,11,4,34,268,4.3,52.9,939
2017,11,5,30,314,4.4,57.64,940
2017,11,6,45,252,3.6,54.93,940
2017,11,7,25,328,1.2,41.18,940
2017,11,8,27,326,1.8,31.16,940
2017,11,9,24,332,2.4,37.38,940
2017,11,10,27,315,2.9,54.03,940
2017,11,11,29,304,1.3,39.94,940
2017,11,12,67,90,1.1,31.72,940
2017,11,13,51,192,1.2,23.35,941
2017,11,14,32,281,1.2,27.11,940
2017,11,15,50,184,1.4,31.8,940
2017,11,16,53,34,4.5,36.94,940
2017,11,17,47,136,5.8,39.94,942
2017,11,18,21,342,3.4,21.44,950
2017,11,19,21,338,2.1,15.12,944
2017,11,20,48,177,1.2,12.27,940
2017,11,21,45,177,1.7,30.44,949
2017,11,22,22,305,2.2,45.21,950
2017,11,23,25,292,1.3,34.79,945
2017,11,24,39,222,1.1,31.54,940
2017,11,25,22,298,1.2,30.28,940
2017,11,26,24,301,1.5,30.04,942
2017,11,27,29,212,5.6,36.3,935
2017,11,28,23,312,2.6,33.46,940
2017,11,29,29,255,1.7,32.02,942
2017,11,30,25,278,1.5,33.33,943
2017,12,1,24,290,1.2,35.34,940
2017,12,2,23,292,1.5,38.87,940
2017,12,3,47,173,4.3,29.5,938
2017,12,4,42,198,5.7,29.04,941
2017,12,5,21,324,5.1,26.88,950
2017,12,6,22,304,5,28.37,950
2017,12,7,21,314,3.9,23.78,952
2017,12,8,21,312,3,27.32,950
2017,12,9,21,322,3.3,22.64,950
2017,12,10,20,318,3.8,18.4,950
2017,12,11,19,334,3.2,14.96,950
2017,12,12,21,317,2.9,15.85,950
2017,12,13,20,325,2.4,14.03,940
2017,12,14,24,291,4.3,27.56,947
2017,12,15,23,302,1.3,24.16,945
2017,12,16,48,115,1.7,25.55,933
2017,12,17,29,258,4.3,38.18,940
2017,12,18,22,288,2.1,35.01,946
2017,12,19,23,288,1.1,39.51,945
2017,12,20,24,283,5.6,40.6,937
2017,12,21,22,307,4.8,28.73,942
2017,12,22,29,258,1.4,24.13,950
2017,12,23,41,162,0.9,17.77,949
2017,12,24,53,100,1.4,18.41,945
2017,12,25,38,168,1,26.83,940
2017,12,26,42,124,1.1,37.5,944
2017,12,27,20,312,1.3,26.46,950
2017,12,28,22,299,1.5,21.73,950
2017,12,29,22,304,1.2,20.53,950
2017,12,30,25,272,1.1,20.35,943
2017,12,31,23,296,1.3,41.7,938
