Year,Month,Day,DHI (w/m2),DNI (w/m2),Wind Speed (m/s),Relative Humidity (%),Pressure (mbar)
2015,4,11,60,375,1.5,18.98,938
2015,4,12,60,379,2,17.2,940
2015,4,13,64,376,2.2,16.5,940
2015,4,14,72,357,6.2,20.28,940
2015,4,15,52,428,4.8,16.78,940
2015,4,16,55,405,2.3,21.89,940
2015,4,17,54,410,1.7,21.63,940
2015,4,18,52,417,1.4,15.65,940
2015,4,19,65,375,1.3,14.52,936
2015,4,20,80,337,2,15.28,933
2015,4,21,80,344,2.8,20.21,932
2015,4,22,93,223,2.4,33.5,931
2015,4,23,104,248,2.6,33.86,930
2015,4,24,91,286,5.6,52.73,930
2015,4,25,114,51,4.6,56.44,930
2015,4,26,49,435,4.6,29.7,938
2015,4,27,50,437,3.1,23.29,940
2015,4,28,51,429,1.6,24.9,940
2015,4,29,55,405,2.4,23.8,940
2015,4,30,93,300,1.5,23.18,939
2015,5,1,109,268,2.1,23.9,940
2015,5,2,71,252,2.9,20.08,935
2015,5,3,80,237,3.2,24.43,933
2015,5,4,119,155,1.8,41.5,935
2015,5,5,74,360,2.9,44.12,933
2015,5,6,82,362,4.2,32.22,930
2015,5,7,119,261,5.6,38.17,930
2015,5,8,136,197,2.8,50.18,936
2015,5,9,97,262,1.5,44.33,940
2015,5,10,57,425,1.7,35.39,940
2015,5,11,106,304,2.8,23.62,935
2015,5,12,88,339,4.4,22.48,930
2015,5,13,91,283,4.1,22.58,934
2015,5,14,133,181,4.6,36.77,930
2015,5,15,96,326,3.8,48.09,930
2015,5,16,104,288,2.4,40.7,938
2015,5,17,88,329,2.8,40.47,940
2015,5,18,82,44,1.9,43.23,940
2015,5,19,71,321,1.9,41.69,940
2015,5,20,130,175,2.8,33.5,938
2015,5,21,130,172,1.9,34.77,933
2015,5,22,145,196,2.5,47.86,937
2015,5,23,92,307,2.7,48.2,940
2015,5,24,83,155,1.1,46.29,939
2015,5,25,103,319,1.3,47.58,940
2015,5,26,72,360,2.9,31.55,940
2015,5,27,60,419,2.3,26.26,940
2015,5,28,60,409,1.5,23.94,940
2015,5,29,60,414,1.8,20.17,940
2015,5,30,92,342,2.5,16.07,940
2015,5,31,60,425,3.1,18.06,939
2015,6,1,81,377,4.6,16.97,939
2015,6,2,62,435,3.1,24.2,935
2015,6,3,85,395,3.4,24.48,931
2015,6,4,120,287,3.4,22.02,930
2015,6,5,68,413,3.2,21.17,932
2015,6,6,64,427,1.2,22.3,938
2015,6,7,65,410,2.1,27.17,940
2015,6,8,56,442,1.6,19.87,940
2015,6,9,85,10,1.6,26.65,940
2015,6,10,80,377,2.3,40.06,935
2015,6,11,72,386,1.5,36.12,937
2015,6,12,64,397,1.9,29.93,934
2015,6,13,84,379,1.6,25.44,930
2015,6,14,69,312,2.1,24.32,930
2015,6,15,86,382,3.5,15.96,935
2015,6,16,49,487,3.8,8.19,939
2015,6,17,79,390,3.2,7.72,940
2015,6,18,54,473,3.3,8.46,939
2015,6,19,57,459,1.7,8.56,937
2015,6,20,49,482,2.6,7.9,936
2015,6,21,64,435,5.2,10.86,939
2015,6,22,47,488,3.6,9.16,940
2015,6,23,84,350,2.4,8.04,940
2015,6,24,73,406,2.3,11.2,940
2015,6,25,69,352,2.1,11.23,940
2015,6,26,138,231,2,14.07,940
2015,6,27,74,384,2.6,15.43,940
2015,6,28,113,252,4.2,22.07,940
2015,6,29,92,305,2,22.74,940
2015,6,30,90,268,2.5,23.42,940
2015,7,1,76,333,3.7,32.27,940
2015,7,2,92,289,1.7,37.07,940
2015,7,3,72,348,2,29.83,938
2015,7,4,109,160,2.2,34,940
2015,7,5,94,165,2.4,30.61,940
2015,7,6,121,151,1.6,35.92,940
2015,7,7,96,325,1.7,43.57,938
2015,7,8,79,390,3.5,29.05,932
2015,7,9,98,302,3.7,35.45,930
2015,7,10,76,386,3.3,33.4,938
2015,7,11,90,356,3.3,27.83,940
2015,7,12,125,249,2.4,27.26,940
2015,7,13,51,448,2.5,20.07,940
2015,7,14,67,407,3.4,19.27,935
2015,7,15,51,453,3.3,16.33,940
2015,7,16,54,444,2.9,15.56,940
2015,7,17,54,398,4,16.99,937
2015,7,18,102,113,4,44.37,940
2015,7,19,66,336,2,53.81,940
2015,7,20,128,62,1.4,66.08,940
2015,7,21,60,407,1.5,47.25,940
2015,7,22,71,393,4,31.73,937
2015,7,23,44,461,3.7,32.55,940
2015,7,24,44,468,3.2,28.98,940
2015,7,25,42,483,2.5,19.66,940
2015,7,26,41,480,3.5,17.88,936
2015,7,27,62,421,3,18.04,936
2015,7,28,51,441,1.8,15.82,940
2015,7,29,85,254,2.6,25.28,940
2015,7,30,115,222,1.4,32.05,940
2015,7,31,55,336,1.5,37.87,940
2015,8,1,99,29,1.9,52.32,940
2015,8,2,63,380,1.9,39.3,940
2015,8,3,48,429,2.4,20.7,940
2015,8,4,69,375,3,18.12,940
2015,8,5,126,201,3.8,17.21,940
2015,8,6,140,138,3.9,23.39,940
2015,8,7,72,344,2.5,44.16,938
2015,8,8,47,442,2,20.65,940
2015,8,9,57,395,2.2,22.84,940
2015,8,10,52,408,2.7,23.35,940
2015,8,11,94,266,3.4,28.86,940
2015,8,12,81,316,1.5,51.65,940
2015,8,13,66,210,1.3,43.97,940
2015,8,14,74,187,1.6,40.56,940
2015,8,15,50,396,1.3,34.9,940
2015,8,16,44,418,2.4,21.54,940
2015,8,17,51,404,3.3,16.1,935
2015,8,18,66,345,2.5,14.08,935
2015,8,19,68,351,2,15.41,935
2015,8,20,83,315,3.8,19.27,933
2015,8,21,62,363,3.8,25.51,936
2015,8,22,57,381,2.9,21.07,940
2015,8,23,51,401,2.2,18.98,940
2015,8,24,47,405,1.9,18.32,940
2015,8,25,116,25,2.8,34.09,940
2015,8,26,118,146,2,50.62,940
2015,8,27,87,276,1.4,37.49,940
2015,8,28,83,291,1.4,29.14,940
2015,8,29,48,387,2.9,23.92,940
2015,8,30,104,248,3.6,22.75,939
2015,8,31,48,381,2.9,24.33,940
2015,9,1,70,320,3.4,31.52,940
2015,9,2,56,345,3.8,28.98,940
2015,9,3,44,405,3.5,18.17,935
2015,9,4,75,221,4.5,26.98,933
2015,9,5,46,399,3.4,24.04,940
2015,9,6,64,295,2,27.66,940
2015,9,7,44,384,1.7,32.73,940
2015,9,8,42,387,1.4,27.42,940
2015,9,9,50,349,1.6,32.49,940
2015,9,10,54,345,2.1,37.21,940
2015,9,11,49,366,1.5,32.35,940
2015,9,12,58,311,1.9,28.84,940
2015,9,13,93,143,2.6,35.55,935
2015,9,14,67,251,4.7,39.6,933
2015,9,15,84,75,4.3,61.39,938
2015,9,16,41,381,4.4,48.85,940
2015,9,17,36,400,2.3,25.94,940
2015,9,18,41,386,2.2,21.68,940
2015,9,19,38,395,1.8,18.06,940
2015,9,20,36,402,1.5,14.75,940
2015,9,21,57,273,2.5,22.28,938
2015,9,22,80,215,2.5,51.84,940
2015,9,23,46,340,1.4,39.27,940
2015,9,24,41,358,1.8,25.04,940
2015,9,25,39,357,2.1,22.03,940
2015,9,26,76,207,2.1,29.17,940
2015,9,27,53,284,2.4,27.89,939
2015,9,28,100,154,2.3,21.93,940
2015,9,29,56,309,1.6,21.33,940
2015,9,30,73,262,1.8,20.92,940
2015,10,1,49,329,4.1,26.3,938
2015,10,2,33,373,2.1,36.32,935
2015,10,3,39,349,1.7,36.07,930
2015,10,4,85,131,3.5,44.2,930
2015,10,5,62,56,1.5,71.88,938
2015,10,6,38,344,1.3,64.31,940
2015,10,7,44,319,2,48.55,941
2015,10,8,50,279,2.3,38.09,940
2015,10,9,36,346,1.9,35.53,943
2015,10,10,40,291,1.7,43.34,943
2015,10,11,35,339,1,47.78,940
2015,10,12,35,343,1.4,39.09,940
2015,10,13,38,314,0.9,38.6,942
2015,10,14,44,301,1.1,40.02,940
2015,10,15,88,53,1.8,52.23,940
2015,10,16,67,18,1.1,66.87,940
2015,10,17,61,157,1.4,77.96,940
2015,10,18,53,60,2.1,82.86,940
2015,10,19,59,250,1.8,61.26,940
2015,10,20,52,246,2.4,56.35,940
2015,10,21,53,217,2.5,51.42,940
2015,10,22,51,244,1,49.76,940
2015,10,23,38,321,1.8,43.02,940
2015,10,24,34,315,2.1,40.08,940
2015,10,25,81,47,0.9,46.3,940
2015,10,26,34,320,1.1,42.45,940
2015,10,27,66,152,0.6,34.3,940
2015,10,28,78,49,1.9,43.69,940
2015,10,29,73,133,3.2,50.81,934
2015,10,30,28,346,4.5,38.46,940
2015,10,31,29,334,1.6,39.85,940
2015,11,1,27,344,1.6,37.87,940
2015,11,2,28,333,5.1,40.04,932
2015,11,3,36,274,2.5,59.2,930
2015,11,4,53,60,1.4,67.09,937
2015,11,5,41,265,1,45.94,947
2015,11,6,29,328,2.7,42.4,950
2015,11,7,28,335,3.1,40.85,945
2015,11,8,30,316,1.6,40.54,940
2015,11,9,29,312,3.3,49.49,939
2015,11,10,45,178,3.6,60.17,940
2015,11,11,25,340,1.9,36.38,950
2015,11,12,26,327,2.5,32.93,945
2015,11,13,24,335,3.1,33.42,941
2015,11,14,27,326,1.5,31.49,940
2015,11,15,53,180,3.9,44.51,934
2015,11,16,39,200,6.4,42.32,934
2015,11,17,31,292,2.8,37.16,943
2015,11,18,43,198,1.6,50.93,940
2015,11,19,24,306,1.6,43.37,940
2015,11,20,22,306,3,43.05,943
2015,11,21,24,313,3.6,24.51,948
2015,11,22,23,316,2.7,24.22,943
2015,11,23,37,222,1.6,29.23,940
2015,11,24,24,296,3.5,35.25,935
2015,11,25,29,274,4,54.83,931
2015,11,26,29,283,1.5,52.39,940
2015,11,27,34,246,2,40.01,940
2015,11,28,33,253,1.6,44.84,940
2015,11,29,26,297,1.5,39.42,942
2015,11,30,29,280,1.1,35.25,943
2015,12,1,25,299,1.9,30.56,946
2015,12,2,23,287,1.7,27.53,950
2015,12,3,53,117,1.3,30.04,945
2015,12,4,44,174,1.6,44.83,941
2015,12,5,39,191,2.1,46.02,950
2015,12,6,44,119,1.5,36.09,950
2015,12,7,42,152,1.4,30.66,950
2015,12,8,46,147,1.2,38.57,944
2015,12,9,54,33,1,45.19,940
2015,12,10,49,100,3.9,50.78,935
2015,12,11,26,159,4.4,72.81,930
2015,12,12,22,303,3.2,46.72,938
2015,12,13,39,208,3.4,50.96,935
2015,12,14,35,151,4,47.28,932
2015,12,15,21,305,2.6,42.13,940
2015,12,16,23,299,1.6,39.63,940
2015,12,17,23,284,0.9,39.51,947
2015,12,18,22,295,1.4,44.32,944
2015,12,19,24,279,1.6,50.16,940
2015,12,20,42,118,1.5,78.55,940
2015,12,21,50,51,1.9,75.91,939
2015,12,22,29,208,4,85.56,930
2015,12,23,26,254,1.7,70.28,930
2015,12,24,25,254,3.7,47.73,931
2015,12,25,20,304,3.9,50.5,938
2015,12,26,19,328,6.5,33.29,948
2015,12,27,25,239,2.4,35.08,945
2015,12,28,25,284,0.8,34.25,935
2015,12,29,24,289,1.7,47.16,938
2015,12,30,22,302,0.9,41.81,942
2015,12,31,21,317,4.3,44.67,945
